"SYMBOL","PathwayID"
"SDHB","hsa04932"
"TRAF2","hsa04932"
"JUN","hsa04932"
"NDUFAB1","hsa04932"
"BAX","hsa04932"
"FOS","hsa04932"
"NFKB1","hsa04932"
"CASP8","hsa04932"
"NDUFA5","hsa04932"
"UQCRQ","hsa04932"
"PRKAG3","hsa04932"
"PRKAA2","hsa04932"
"PPARA","hsa04932"
"CYC1","hsa04932"
"SREBF1","hsa04932"
"COX5A","hsa04932"
"CASP3","hsa04932"
"IRS2","hsa04932"
"NDUFB8","hsa04932"
"NDUFA10","hsa04932"
"NDUFS4","hsa04932"
"NDUFA1","hsa04932"
"COX4I1","hsa04932"
"NDUFS3","hsa04932"
"NDUFV3","hsa04932"
"IL6","hsa04932"
"UQCRB","hsa04932"
"NDUFC2","hsa04932"
"BID","hsa04932"
"NDUFB10","hsa04932"
"IRS1","hsa04932"
"COX5B","hsa04932"
"NDUFB2","hsa04932"
"NDUFS8","hsa04932"
"NDUFA2","hsa04932"
"NDUFS5","hsa04932"
"PRKAG1","hsa04932"
"PIK3R2","hsa04932"
"PPARG","hsa04932"
"SDHC","hsa04932"
"NDUFS1","hsa04932"
"RAC1","hsa04932"
"TNF","hsa04932"
"NDUFS6","hsa04932"
"EIF2S1","hsa04932"
"FAS","hsa04932"
"PRKAB2","hsa04932"
"MAP3K11","hsa04932"
"DDIT3","hsa04932"
"NDUFS7","hsa04932"
"NDUFB5","hsa04932"
"PIK3CA","hsa04932"
"CDC42","hsa04932"
"IL1B","hsa04932"
"CYCS","hsa04932"
"XBP1","hsa04932"
"COX6B1","hsa04932"
"UQCRFS1","hsa04932"
"CXCL8","hsa04932"
"PIK3R3","hsa04932"
"NDUFB3","hsa04932"
"NDUFB11","hsa04932"
"SDHA","hsa04932"
"PRKAG2","hsa04932"
"COX7A2L","hsa04932"
"MAPK8","hsa04932"
"PRKAA1","hsa04932"
"NDUFA13","hsa04932"
"NDUFB1","hsa04932"
"NDUFA8","hsa04932"
"NDUFB9","hsa04932"
"MAP3K5","hsa04932"
"COX6A1","hsa04932"
"NDUFS2","hsa04932"
"PKLR","hsa04932"
"AKT1","hsa04932"
"COX6C","hsa04932"
"COX7A2","hsa04932"
"NDUFA9","hsa04932"
"SDHD","hsa04932"
"NDUFA7","hsa04932"
"NDUFA3","hsa04932"
"COX7C","hsa04932"
"NDUFB4","hsa04932"
"RELA","hsa04932"
"PIK3R1","hsa04932"
"NDUFV2","hsa04932"
"PIK3CB","hsa04932"
"NDUFA6","hsa04932"
"NDUFB7","hsa04932"
"NDUFC1","hsa04932"
"NDUFB6","hsa04932"
"FASLG","hsa04932"
"NDUFA4","hsa04932"
"IKBKB","hsa04932"
"INS","hsa04932"
"NDUFV1","hsa04932"
"NDUFA12","hsa04932"
"UQCRC2","hsa05016"
"PSMB3","hsa05016"
"COX7B","hsa05016"
"RB1CC1","hsa05016"
"PSMA2","hsa05016"
"MTOR","hsa05016"
"GRIN2B","hsa05016"
"NDUFA11","hsa05016"
"SDHB","hsa05016"
"TRAF2","hsa05016"
"PSMD3","hsa05016"
"DLG4","hsa05016"
"PSMB4","hsa05016"
"NDUFAB1","hsa05016"
"PIK3C3","hsa05016"
"PSMA7","hsa05016"
"BAX","hsa05016"
"CASP8","hsa05016"
"CREB3L4","hsa05016"
"NDUFA5","hsa05016"
"TBPL2","hsa05016"
"UQCRQ","hsa05016"
"CYC1","hsa05016"
"PLCB2","hsa05016"
"WIPI2","hsa05016"
"COX5A","hsa05016"
"DCTN1","hsa05016"
"TBPL1","hsa05016"
"DCTN2","hsa05016"
"GRIN1","hsa05016"
"PSMC2","hsa05016"
"CASP3","hsa05016"
"ATG101","hsa05016"
"POLR2K","hsa05016"
"NDUFB8","hsa05016"
"PSMD2","hsa05016"
"NDUFA10","hsa05016"
"DNALI1","hsa05016"
"PSMC1","hsa05016"
"GRM5","hsa05016"
"NDUFS4","hsa05016"
"POLR2H","hsa05016"
"NDUFA1","hsa05016"
"PSMB1","hsa05016"
"POLR2G","hsa05016"
"PSMC4","hsa05016"
"COX4I1","hsa05016"
"APAF1","hsa05016"
"NDUFS3","hsa05016"
"NDUFV3","hsa05016"
"DNAH5","hsa05016"
"UQCRB","hsa05016"
"PIK3R4","hsa05016"
"PSMB2","hsa05016"
"NDUFC2","hsa05016"
"POLR2F","hsa05016"
"NDUFB10","hsa05016"
"COX5B","hsa05016"
"NDUFB2","hsa05016"
"ACTR10","hsa05016"
"HTT","hsa05016"
"NDUFS8","hsa05016"
"ADRM1","hsa05016"
"POLR2D","hsa05016"
"NDUFA2","hsa05016"
"NDUFS5","hsa05016"
"PSMB7","hsa05016"
"GNAQ","hsa05016"
"PSMA8","hsa05016"
"POLR2B","hsa05016"
"PPARG","hsa05016"
"AP2A2","hsa05016"
"ATG13","hsa05016"
"PSMA4","hsa05016"
"POLR2J","hsa05016"
"SDHC","hsa05016"
"PSMD6","hsa05016"
"NDUFS1","hsa05016"
"PSMC5","hsa05016"
"EP300","hsa05016"
"NDUFS6","hsa05016"
"AP2S1","hsa05016"
"HDAC1","hsa05016"
"NRBF2","hsa05016"
"PSMD13","hsa05016"
"PSMD12","hsa05016"
"NDUFS7","hsa05016"
"NDUFB5","hsa05016"
"PSMA3","hsa05016"
"AP2M1","hsa05016"
"CYCS","hsa05016"
"CLTC","hsa05016"
"COX6B1","hsa05016"
"UQCRFS1","hsa05016"
"PSMC6","hsa05016"
"AP2B1","hsa05016"
"NDUFB3","hsa05016"
"PLCB3","hsa05016"
"PLCB1","hsa05016"
"NDUFB11","hsa05016"
"SDHA","hsa05016"
"PSMD7","hsa05016"
"COX7A2L","hsa05016"
"DCTN5","hsa05016"
"POLR2A","hsa05016"
"TBP","hsa05016"
"PSMD11","hsa05016"
"MAPK8","hsa05016"
"NDUFA13","hsa05016"
"NDUFB1","hsa05016"
"NDUFA8","hsa05016"
"CASP9","hsa05016"
"NDUFB9","hsa05016"
"POLR2E","hsa05016"
"MAP3K5","hsa05016"
"COX6A1","hsa05016"
"IFT57","hsa05016"
"PSMA6","hsa05016"
"NDUFS2","hsa05016"
"COX6C","hsa05016"
"DCTN6","hsa05016"
"COX7A2","hsa05016"
"NDUFA9","hsa05016"
"PSMD1","hsa05016"
"PSMB6","hsa05016"
"PSMA1","hsa05016"
"PSMA5","hsa05016"
"BECN1","hsa05016"
"SDHD","hsa05016"
"NDUFA7","hsa05016"
"NDUFA3","hsa05016"
"COX7C","hsa05016"
"ACTR1A","hsa05016"
"TP53","hsa05016"
"SIN3A","hsa05016"
"NDUFB4","hsa05016"
"PSMD8","hsa05016"
"PSMD14","hsa05016"
"CREBBP","hsa05016"
"NDUFV2","hsa05016"
"SP1","hsa05016"
"BDNF","hsa05016"
"AMBRA1","hsa05016"
"DNAH7","hsa05016"
"NDUFA6","hsa05016"
"PSMD4","hsa05016"
"NDUFB7","hsa05016"
"NDUFC1","hsa05016"
"NDUFB6","hsa05016"
"NDUFA4","hsa05016"
"PSMC3","hsa05016"
"POLR2C","hsa05016"
"AP2A1","hsa05016"
"POLR2I","hsa05016"
"PSMB5","hsa05016"
"NDUFV1","hsa05016"
"NDUFA12","hsa05016"
"ATG14","hsa05016"
"HDAC2","hsa05016"
"TFAM","hsa05016"
"PIK3CD","hsa05169"
"OAS1","hsa05169"
"TRAF5","hsa05169"
"MAPK14","hsa05169"
"MAP3K7","hsa05169"
"MAVS","hsa05169"
"TRAF2","hsa05169"
"PSMD3","hsa05169"
"JUN","hsa05169"
"CDKN1B","hsa05169"
"CHUK","hsa05169"
"ENTPD8","hsa05169"
"IKBKG","hsa05169"
"B2M","hsa05169"
"BAX","hsa05169"
"NFKB1","hsa05169"
"CASP8","hsa05169"
"CCNA1","hsa05169"
"CCND1","hsa05169"
"SKP2","hsa05169"
"IRAK1","hsa05169"
"PSMC2","hsa05169"
"CASP3","hsa05169"
"BCL2","hsa05169"
"MYD88","hsa05169"
"BAK1","hsa05169"
"PSMD2","hsa05169"
"STAT2","hsa05169"
"CD44","hsa05169"
"PSMC1","hsa05169"
"RBPJ","hsa05169"
"CDKN1A","hsa05169"
"CDK2","hsa05169"
"USP7","hsa05169"
"PSMC4","hsa05169"
"STAT3","hsa05169"
"APAF1","hsa05169"
"CR2","hsa05169"
"NFKBIE","hsa05169"
"HLA-DMA","hsa05169"
"IL6","hsa05169"
"BID","hsa05169"
"CXCL10","hsa05169"
"SYK","hsa05169"
"SAP30","hsa05169"
"ADRM1","hsa05169"
"RIPK1","hsa05169"
"FCER2","hsa05169"
"CD3G","hsa05169"
"MAP3K14","hsa05169"
"CDK4","hsa05169"
"IRF3","hsa05169"
"CD3E","hsa05169"
"CCND3","hsa05169"
"PIK3R2","hsa05169"
"CCNE2","hsa05169"
"PSMD6","hsa05169"
"RAC1","hsa05169"
"PSMC5","hsa05169"
"TNF","hsa05169"
"GADD45A","hsa05169"
"FAS","hsa05169"
"HDAC1","hsa05169"
"PSMD13","hsa05169"
"PSMD12","hsa05169"
"CD3D","hsa05169"
"PIK3CA","hsa05169"
"IRF7","hsa05169"
"CYCS","hsa05169"
"NFKBIB","hsa05169"
"CD247","hsa05169"
"OAS2","hsa05169"
"TLR2","hsa05169"
"PSMC6","hsa05169"
"JAK1","hsa05169"
"PIK3R3","hsa05169"
"PSMD7","hsa05169"
"TAB1","hsa05169"
"TNFAIP3","hsa05169"
"LYN","hsa05169"
"MYC","hsa05169"
"PSMD11","hsa05169"
"MAPK8","hsa05169"
"TBK1","hsa05169"
"ISG15","hsa05169"
"CASP9","hsa05169"
"TAB2","hsa05169"
"NCOR2","hsa05169"
"CD40","hsa05169"
"TRAF3","hsa05169"
"AKT1","hsa05169"
"RB1","hsa05169"
"PSMD1","hsa05169"
"CALR","hsa05169"
"CDK6","hsa05169"
"TP53","hsa05169"
"SIN3A","hsa05169"
"MDM2","hsa05169"
"RELA","hsa05169"
"PSMD8","hsa05169"
"PSMD14","hsa05169"
"PIK3R1","hsa05169"
"SNW1","hsa05169"
"TRAF6","hsa05169"
"PIK3CB","hsa05169"
"CCNE1","hsa05169"
"FADD","hsa05169"
"PSMD4","hsa05169"
"CCND2","hsa05169"
"CCNA2","hsa05169"
"NFKBIA","hsa05169"
"PSMC3","hsa05169"
"IKBKB","hsa05169"
"HLA-DRB1","hsa05169"
"RELB","hsa05169"
"BTK","hsa05169"
"STAT1","hsa05169"
"HLA-DRA","hsa05169"
"HDAC2","hsa05169"
"PIK3CD","hsa05010"
"UQCRC2","hsa05010"
"PSMB3","hsa05010"
"COX7B","hsa05010"
"NOX1","hsa05010"
"RB1CC1","hsa05010"
"PSMA2","hsa05010"
"MAPK1","hsa05010"
"MTOR","hsa05010"
"TNFRSF1A","hsa05010"
"GRIN2B","hsa05010"
"NDUFA11","hsa05010"
"SDHB","hsa05010"
"TRAF2","hsa05010"
"MAP2K1","hsa05010"
"PSMD3","hsa05010"
"APC","hsa05010"
"CHUK","hsa05010"
"PSMB4","hsa05010"
"IKBKG","hsa05010"
"NDUFAB1","hsa05010"
"PIK3C3","hsa05010"
"PSMA7","hsa05010"
"NFKB1","hsa05010"
"CASP8","hsa05010"
"NDUFA5","hsa05010"
"CSF1","hsa05010"
"UQCRQ","hsa05010"
"CYC1","hsa05010"
"PLCB2","hsa05010"
"APH1A","hsa05010"
"WIPI2","hsa05010"
"COX5A","hsa05010"
"RAF1","hsa05010"
"GRIN1","hsa05010"
"PSMC2","hsa05010"
"CASP3","hsa05010"
"ATG101","hsa05010"
"APH1B","hsa05010"
"IRS2","hsa05010"
"NDUFB8","hsa05010"
"PSMD2","hsa05010"
"NDUFA10","hsa05010"
"CALM1","hsa05010"
"PSMC1","hsa05010"
"GRM5","hsa05010"
"NOS1","hsa05010"
"NDUFS4","hsa05010"
"ATF6","hsa05010"
"NDUFA1","hsa05010"
"PSMB1","hsa05010"
"PSMC4","hsa05010"
"COX4I1","hsa05010"
"APAF1","hsa05010"
"NDUFS3","hsa05010"
"NDUFV3","hsa05010"
"IL6","hsa05010"
"UQCRB","hsa05010"
"PIK3R4","hsa05010"
"PSMB2","hsa05010"
"NDUFC2","hsa05010"
"BID","hsa05010"
"NDUFB10","hsa05010"
"IRS1","hsa05010"
"COX5B","hsa05010"
"NDUFB2","hsa05010"
"BACE1","hsa05010"
"CAPN2","hsa05010"
"NDUFS8","hsa05010"
"ADRM1","hsa05010"
"NDUFA2","hsa05010"
"NDUFS5","hsa05010"
"APOE","hsa05010"
"PSMB7","hsa05010"
"GNAQ","hsa05010"
"PSMA8","hsa05010"
"PIK3R2","hsa05010"
"ATG13","hsa05010"
"PSMA4","hsa05010"
"MAP2K2","hsa05010"
"SDHC","hsa05010"
"PSMD6","hsa05010"
"NDUFS1","hsa05010"
"PSMC5","hsa05010"
"TNF","hsa05010"
"DVL2","hsa05010"
"NDUFS6","hsa05010"
"EIF2S1","hsa05010"
"FAS","hsa05010"
"BRAF","hsa05010"
"NRBF2","hsa05010"
"WNT5A","hsa05010"
"PSMD13","hsa05010"
"DDIT3","hsa05010"
"PSMD12","hsa05010"
"NDUFS7","hsa05010"
"NDUFB5","hsa05010"
"PSMA3","hsa05010"
"IDE","hsa05010"
"PIK3CA","hsa05010"
"KRAS","hsa05010"
"IL1B","hsa05010"
"CYCS","hsa05010"
"XBP1","hsa05010"
"GAPDH","hsa05010"
"APBB1","hsa05010"
"COX6B1","hsa05010"
"UQCRFS1","hsa05010"
"PSEN1","hsa05010"
"PSMC6","hsa05010"
"NAE1","hsa05010"
"PIK3R3","hsa05010"
"ARAF","hsa05010"
"MAPK3","hsa05010"
"NDUFB3","hsa05010"
"PLCB3","hsa05010"
"HSD17B10","hsa05010"
"PLCB1","hsa05010"
"PSEN2","hsa05010"
"NDUFB11","hsa05010"
"SDHA","hsa05010"
"PSMD7","hsa05010"
"COX7A2L","hsa05010"
"CTNNB1","hsa05010"
"HRAS","hsa05010"
"PSMD11","hsa05010"
"MAPK8","hsa05010"
"NDUFA13","hsa05010"
"NDUFB1","hsa05010"
"NDUFA8","hsa05010"
"CASP9","hsa05010"
"NDUFB9","hsa05010"
"MAP3K5","hsa05010"
"COX6A1","hsa05010"
"PSMA6","hsa05010"
"NDUFS2","hsa05010"
"AKT1","hsa05010"
"COX6C","hsa05010"
"COX7A2","hsa05010"
"NDUFA9","hsa05010"
"MCU","hsa05010"
"PSMD1","hsa05010"
"PSMB6","hsa05010"
"PSMA1","hsa05010"
"PSMA5","hsa05010"
"BECN1","hsa05010"
"SDHD","hsa05010"
"NDUFA7","hsa05010"
"NDUFA3","hsa05010"
"COX7C","hsa05010"
"NDUFB4","hsa05010"
"RELA","hsa05010"
"PSMD8","hsa05010"
"APP","hsa05010"
"PSMD14","hsa05010"
"PIK3R1","hsa05010"
"NDUFV2","hsa05010"
"PIK3CB","hsa05010"
"GRIN2A","hsa05010"
"SNCA","hsa05010"
"AMBRA1","hsa05010"
"FADD","hsa05010"
"NDUFA6","hsa05010"
"PSMD4","hsa05010"
"NDUFB7","hsa05010"
"GRIN2D","hsa05010"
"NDUFC1","hsa05010"
"DVL1","hsa05010"
"PSENEN","hsa05010"
"NDUFB6","hsa05010"
"ADAM10","hsa05010"
"NDUFA4","hsa05010"
"PSMC3","hsa05010"
"IKBKB","hsa05010"
"MAPT","hsa05010"
"LRP1","hsa05010"
"NCSTN","hsa05010"
"INS","hsa05010"
"PSMB5","hsa05010"
"NDUFV1","hsa05010"
"NDUFA12","hsa05010"
"BAD","hsa05010"
"ATG14","hsa05010"
"RAB5A","hsa05014"
"UQCRC2","hsa05014"
"PSMB3","hsa05014"
"COX7B","hsa05014"
"MAPK14","hsa05014"
"RB1CC1","hsa05014"
"PSMA2","hsa05014"
"UBQLN1","hsa05014"
"MTOR","hsa05014"
"TNFRSF1A","hsa05014"
"GRIN2B","hsa05014"
"NDUFA11","hsa05014"
"SDHB","hsa05014"
"TRAF2","hsa05014"
"PSMD3","hsa05014"
"UBQLN4","hsa05014"
"ERBB4","hsa05014"
"PSMB4","hsa05014"
"NUP133","hsa05014"
"NDUFAB1","hsa05014"
"PIK3C3","hsa05014"
"PSMA7","hsa05014"
"NXF1","hsa05014"
"BAX","hsa05014"
"NDUFA5","hsa05014"
"SRSF3","hsa05014"
"UQCRQ","hsa05014"
"CYC1","hsa05014"
"GLE1","hsa05014"
"WIPI2","hsa05014"
"COX5A","hsa05014"
"DCTN1","hsa05014"
"DCTN2","hsa05014"
"GRIN1","hsa05014"
"PSMC2","hsa05014"
"CASP3","hsa05014"
"SEC13","hsa05014"
"ATG101","hsa05014"
"BCL2","hsa05014"
"NDUFB8","hsa05014"
"PSMD2","hsa05014"
"NDUFA10","hsa05014"
"DNALI1","hsa05014"
"PSMC1","hsa05014"
"NOS1","hsa05014"
"NDUFS4","hsa05014"
"ATF6","hsa05014"
"NDUFA1","hsa05014"
"WDR41","hsa05014"
"PSMB1","hsa05014"
"PSMC4","hsa05014"
"COX4I1","hsa05014"
"APAF1","hsa05014"
"NDUFS3","hsa05014"
"NDUFV3","hsa05014"
"CHMP2B","hsa05014"
"NUP43","hsa05014"
"DNAH5","hsa05014"
"UQCRB","hsa05014"
"PIK3R4","hsa05014"
"PSMB2","hsa05014"
"NDUFC2","hsa05014"
"BID","hsa05014"
"NDUFB10","hsa05014"
"COX5B","hsa05014"
"NDUFB2","hsa05014"
"ACTR10","hsa05014"
"NDUFS8","hsa05014"
"ADRM1","hsa05014"
"NDUFA2","hsa05014"
"NDUFS5","hsa05014"
"PSMB7","hsa05014"
"PSMA8","hsa05014"
"ATG13","hsa05014"
"PSMA4","hsa05014"
"TANK","hsa05014"
"SDHC","hsa05014"
"PSMD6","hsa05014"
"NDUFS1","hsa05014"
"RAC1","hsa05014"
"PSMC5","hsa05014"
"DAXX","hsa05014"
"TNF","hsa05014"
"NDUFS6","hsa05014"
"EIF2S1","hsa05014"
"NRBF2","hsa05014"
"PSMD13","hsa05014"
"DDIT3","hsa05014"
"RANBP2","hsa05014"
"PSMD12","hsa05014"
"NDUFS7","hsa05014"
"NDUFB5","hsa05014"
"PSMA3","hsa05014"
"CYCS","hsa05014"
"C9orf72","hsa05014"
"XBP1","hsa05014"
"HSPA5","hsa05014"
"COX6B1","hsa05014"
"UQCRFS1","hsa05014"
"PSMC6","hsa05014"
"NDUFB3","hsa05014"
"NDUFB11","hsa05014"
"SDHA","hsa05014"
"PSMD7","hsa05014"
"COX7A2L","hsa05014"
"VCP","hsa05014"
"DCTN5","hsa05014"
"NUP155","hsa05014"
"OPTN","hsa05014"
"NUP98","hsa05014"
"PSMD11","hsa05014"
"TBK1","hsa05014"
"NDUFA13","hsa05014"
"NDUFB1","hsa05014"
"NDUFA8","hsa05014"
"NUP85","hsa05014"
"CASP9","hsa05014"
"NDUFB9","hsa05014"
"MAP3K5","hsa05014"
"COX6A1","hsa05014"
"PSMA6","hsa05014"
"NDUFS2","hsa05014"
"COX6C","hsa05014"
"DCTN6","hsa05014"
"COX7A2","hsa05014"
"NDUFA9","hsa05014"
"MCU","hsa05014"
"PSMD1","hsa05014"
"PSMB6","hsa05014"
"PSMA1","hsa05014"
"PSMA5","hsa05014"
"NUP107","hsa05014"
"BECN1","hsa05014"
"SDHD","hsa05014"
"NDUFA7","hsa05014"
"NUP153","hsa05014"
"NDUFA3","hsa05014"
"NUP37","hsa05014"
"COX7C","hsa05014"
"ACTR1A","hsa05014"
"TP53","hsa05014"
"BCL2L1","hsa05014"
"NUP88","hsa05014"
"NDUFB4","hsa05014"
"PSMD8","hsa05014"
"SQSTM1","hsa05014"
"PSMD14","hsa05014"
"NDUFV2","hsa05014"
"UBQLN2","hsa05014"
"GRIN2A","hsa05014"
"NUP62","hsa05014"
"AMBRA1","hsa05014"
"DNAH7","hsa05014"
"NDUFA6","hsa05014"
"PSMD4","hsa05014"
"RAB1A","hsa05014"
"NDUFB7","hsa05014"
"GRIN2D","hsa05014"
"NDUFC1","hsa05014"
"SMCR8","hsa05014"
"SEH1L","hsa05014"
"CASP1","hsa05014"
"ATXN2","hsa05014"
"NDUFB6","hsa05014"
"NDUFA4","hsa05014"
"PSMC3","hsa05014"
"NUP214","hsa05014"
"PSMB5","hsa05014"
"NDUFV1","hsa05014"
"NDUFA12","hsa05014"
"BAD","hsa05014"
"ATG14","hsa05014"
"NUP160","hsa05014"
"RAB5A","hsa05022"
"UQCRC2","hsa05022"
"PSMB3","hsa05022"
"COX7B","hsa05022"
"MAPK14","hsa05022"
"NOX1","hsa05022"
"RB1CC1","hsa05022"
"PSMA2","hsa05022"
"MAPK1","hsa05022"
"MTOR","hsa05022"
"TNFRSF1A","hsa05022"
"GRIN2B","hsa05022"
"UBA52","hsa05022"
"NDUFA11","hsa05022"
"SDHB","hsa05022"
"TRAF2","hsa05022"
"MAP2K1","hsa05022"
"PSMD3","hsa05022"
"APC","hsa05022"
"DLG4","hsa05022"
"PSMB4","hsa05022"
"NDUFAB1","hsa05022"
"PIK3C3","hsa05022"
"PSMA7","hsa05022"
"BAX","hsa05022"
"NFKB1","hsa05022"
"CASP8","hsa05022"
"NDUFA5","hsa05022"
"CSF1","hsa05022"
"UQCRQ","hsa05022"
"CYC1","hsa05022"
"PLCB2","hsa05022"
"WIPI2","hsa05022"
"COX5A","hsa05022"
"DCTN1","hsa05022"
"DCTN2","hsa05022"
"RPS27A","hsa05022"
"RAF1","hsa05022"
"GRIN1","hsa05022"
"PLCG1","hsa05022"
"PSMC2","hsa05022"
"CASP3","hsa05022"
"ATG101","hsa05022"
"BCL2","hsa05022"
"BAK1","hsa05022"
"NDUFB8","hsa05022"
"RYR2","hsa05022"
"PSMD2","hsa05022"
"NDUFA10","hsa05022"
"DNALI1","hsa05022"
"CALM1","hsa05022"
"PSMC1","hsa05022"
"GRM5","hsa05022"
"NOS1","hsa05022"
"NDUFS4","hsa05022"
"ATF6","hsa05022"
"NDUFA1","hsa05022"
"WDR41","hsa05022"
"PSMB1","hsa05022"
"PSMC4","hsa05022"
"COX4I1","hsa05022"
"APAF1","hsa05022"
"NDUFS3","hsa05022"
"NDUFV3","hsa05022"
"CHMP2B","hsa05022"
"DNAH5","hsa05022"
"IL6","hsa05022"
"UQCRB","hsa05022"
"PIK3R4","hsa05022"
"PSMB2","hsa05022"
"NDUFC2","hsa05022"
"BID","hsa05022"
"NDUFB10","hsa05022"
"COX5B","hsa05022"
"NDUFB2","hsa05022"
"ACTR10","hsa05022"
"HTT","hsa05022"
"CAPN2","hsa05022"
"NDUFS8","hsa05022"
"ADRM1","hsa05022"
"CAMK2B","hsa05022"
"RYR1","hsa05022"
"NDUFA2","hsa05022"
"NDUFS5","hsa05022"
"PSMB7","hsa05022"
"GNAQ","hsa05022"
"PSMA8","hsa05022"
"GRM1","hsa05022"
"ATG13","hsa05022"
"PSMA4","hsa05022"
"TANK","hsa05022"
"MAP2K2","hsa05022"
"SDHC","hsa05022"
"PSMD6","hsa05022"
"NDUFS1","hsa05022"
"RAC1","hsa05022"
"PSMC5","hsa05022"
"DAXX","hsa05022"
"TNF","hsa05022"
"DVL2","hsa05022"
"NDUFS6","hsa05022"
"EIF2S1","hsa05022"
"FAS","hsa05022"
"BRAF","hsa05022"
"NRBF2","hsa05022"
"WNT5A","hsa05022"
"PSMD13","hsa05022"
"DDIT3","hsa05022"
"PSMD12","hsa05022"
"NDUFS7","hsa05022"
"NDUFB5","hsa05022"
"PSMA3","hsa05022"
"KRAS","hsa05022"
"IL1B","hsa05022"
