"SYMBOL","PathwayID"
"NDUFA7","hsa00190"
"NDUFA8","hsa00190"
"NDUFA9","hsa00190"
"NDUFAB1","hsa00190"
"NDUFB1","hsa00190"
"NDUFB10","hsa00190"
"NDUFB11","hsa00190"
"NDUFB2","hsa00190"
"NDUFB3","hsa00190"
"NDUFB4","hsa00190"
"NDUFB5","hsa00190"
"NDUFB6","hsa00190"
"NDUFB7","hsa00190"
"NDUFB8","hsa00190"
"NDUFB9","hsa00190"
"NDUFC1","hsa00190"
"NDUFC2","hsa00190"
"NDUFS1","hsa00190"
"NDUFS2","hsa00190"
"NDUFS3","hsa00190"
"NDUFS4","hsa00190"
"NDUFS5","hsa00190"
"NDUFS6","hsa00190"
"NDUFS7","hsa00190"
"NDUFS8","hsa00190"
"NDUFV1","hsa00190"
"NDUFV2","hsa00190"
"NDUFV3","hsa00190"
"SDHB","hsa00190"
"UQCRC1","hsa00190"
"UQCRC2","hsa00190"
"UQCRFS1","hsa00190"
"ALYREF","hsa03040"
"AQR","hsa03040"
"BCAS2","hsa03040"
"BUD31","hsa03040"
"CDC40","hsa03040"
"CDC5L","hsa03040"
"CRNKL1","hsa03040"
"CWC15","hsa03040"
"DDX23","hsa03040"
"DDX39B","hsa03040"
"DHX15","hsa03040"
"DHX16","hsa03040"
"DHX8","hsa03040"
"EFTUD2","hsa03040"
"HNRNPA1","hsa03040"
"LSM2","hsa03040"
"LSM3","hsa03040"
"LSM4","hsa03040"
"LSM5","hsa03040"
"LSM6","hsa03040"
"LSM7","hsa03040"
"LSM8","hsa03040"
"MAGOHB","hsa03040"
"PHF5A","hsa03040"
"PLRG1","hsa03040"
"PPIL1","hsa03040"
"PRPF19","hsa03040"
"PRPF3","hsa03040"
"PRPF31","hsa03040"
"PRPF4","hsa03040"
"PRPF6","hsa03040"
"PRPF8","hsa03040"
"RBM22","hsa03040"
"SART1","hsa03040"
"SF3A1","hsa03040"
"SF3A2","hsa03040"
"SF3A3","hsa03040"
"SF3B1","hsa03040"
"SF3B2","hsa03040"
"SF3B3","hsa03040"
"SF3B4","hsa03040"
"SF3B5","hsa03040"
"SF3B6","hsa03040"
"SNRNP200","hsa03040"
"SNRNP40","hsa03040"
"SNRNP70","hsa03040"
"SNRPA","hsa03040"
"SNRPA1","hsa03040"
"SNRPB","hsa03040"
"SNRPB2","hsa03040"
"SNRPC","hsa03040"
"SNRPD1","hsa03040"
"SNRPD2","hsa03040"
"SNRPD3","hsa03040"
"SNRPE","hsa03040"
"SNRPF","hsa03040"
"SNRPG","hsa03040"
"SNW1","hsa03040"
"SRSF1","hsa03040"
"SRSF2","hsa03040"
"SRSF3","hsa03040"
"SRSF7","hsa03040"
"SYF2","hsa03040"
"TRA2B","hsa03040"
"TXNL4A","hsa03040"
"U2AF2","hsa03040"
"USP39","hsa03040"
"XAB2","hsa03040"
"ZMAT2","hsa03040"
"ABL1","hsa05208"
"AKT1","hsa05208"
"CYC1","hsa05208"
"EGFR","hsa05208"
"FOS","hsa05208"
"FOXO3","hsa05208"
"GRB2","hsa05208"
"HIF1A","hsa05208"
"IKBKG","hsa05208"
"JUN","hsa05208"
"KEAP1","hsa05208"
"NDUFA1","hsa05208"
"NDUFA10","hsa05208"
"NDUFA11","hsa05208"
"NDUFA12","hsa05208"
"NDUFA13","hsa05208"
"NDUFA2","hsa05208"
"NDUFA3","hsa05208"
"NDUFA5","hsa05208"
"NDUFA6","hsa05208"
"NDUFA7","hsa05208"
"NDUFA8","hsa05208"
"NDUFA9","hsa05208"
"NDUFAB1","hsa05208"
"NDUFB1","hsa05208"
"NDUFB10","hsa05208"
"NDUFB11","hsa05208"
"NDUFB2","hsa05208"
"NDUFB3","hsa05208"
"NDUFB4","hsa05208"
"NDUFB5","hsa05208"
"NDUFB6","hsa05208"
"NDUFB7","hsa05208"
"NDUFB8","hsa05208"
"NDUFB9","hsa05208"
"NDUFC1","hsa05208"
"NDUFC2","hsa05208"
"NDUFS1","hsa05208"
"NDUFS2","hsa05208"
"NDUFS3","hsa05208"
"NDUFS4","hsa05208"
"NDUFS5","hsa05208"
"NDUFS6","hsa05208"
"NDUFS7","hsa05208"
"NDUFS8","hsa05208"
"NDUFV1","hsa05208"
"NDUFV2","hsa05208"
"NDUFV3","hsa05208"
"PTK2","hsa05208"
"RAC1","hsa05208"
"SDHB","hsa05208"
"SRC","hsa05208"
"UQCRC1","hsa05208"
"UQCRC2","hsa05208"
"UQCRFS1","hsa05208"
"AGER","hsa05415"
"AKT1","hsa05415"
"CYC1","hsa05415"
"NDUFA1","hsa05415"
"NDUFA10","hsa05415"
"NDUFA11","hsa05415"
"NDUFA12","hsa05415"
"NDUFA13","hsa05415"
"NDUFA2","hsa05415"
"NDUFA3","hsa05415"
"NDUFA5","hsa05415"
"NDUFA6","hsa05415"
"NDUFA7","hsa05415"
"NDUFA8","hsa05415"
"NDUFA9","hsa05415"
"NDUFAB1","hsa05415"
"NDUFB1","hsa05415"
"NDUFB10","hsa05415"
"NDUFB11","hsa05415"
"NDUFB2","hsa05415"
"NDUFB3","hsa05415"
"NDUFB4","hsa05415"
"NDUFB5","hsa05415"
"NDUFB6","hsa05415"
"NDUFB7","hsa05415"
"NDUFB8","hsa05415"
"NDUFB9","hsa05415"
"NDUFC1","hsa05415"
"NDUFC2","hsa05415"
"NDUFS1","hsa05415"
"NDUFS2","hsa05415"
"NDUFS3","hsa05415"
"NDUFS4","hsa05415"
"NDUFS5","hsa05415"
"NDUFS6","hsa05415"
"NDUFS7","hsa05415"
"NDUFS8","hsa05415"
"NDUFV1","hsa05415"
"NDUFV2","hsa05415"
"NDUFV3","hsa05415"
"PPARA","hsa05415"
"PRKCZ","hsa05415"
"RAC1","hsa05415"
"SDHB","hsa05415"
"SMAD2","hsa05415"
"SMAD3","hsa05415"
"TBC1D4","hsa05415"
"TGFB1","hsa05415"
"UQCRC1","hsa05415"
"UQCRC2","hsa05415"
"UQCRFS1","hsa05415"
"ATP6V1A","hsa05323"
"ATP6V1B1","hsa05323"
"ATP6V1B2","hsa05323"
"ATP6V1C2","hsa05323"
"ATP6V1D","hsa05323"
"ATP6V1E1","hsa05323"
"ATP6V1E2","hsa05323"
"ATP6V1F","hsa05323"
"ATP6V1G1","hsa05323"
"ATP6V1G2","hsa05323"
"ATP6V1H","hsa05323"
"CCL2","hsa05323"
"CCL3","hsa05323"
"CCL5","hsa05323"
"CSF2","hsa05323"
"CTSL","hsa05323"
"CXCL1","hsa05323"
"CXCL2","hsa05323"
"CXCL8","hsa05323"
"FOS","hsa05323"
"HLA-DMA","hsa05323"
"HLA-DRA","hsa05323"
"HLA-DRB1","hsa05323"
"IL15","hsa05323"
"IL17A","hsa05323"
"IL18","hsa05323"
"IL1A","hsa05323"
"IL1B","hsa05323"
"IL6","hsa05323"
"JUN","hsa05323"
"TGFB1","hsa05323"
"TNF","hsa05323"
"CD247","hsa04659"
"CD3D","hsa04659"
"CD3E","hsa04659"
"CD3G","hsa04659"
"CD4","hsa04659"
"FOS","hsa04659"
"HIF1A","hsa04659"
"HLA-DMA","hsa04659"
"HLA-DRA","hsa04659"
"HLA-DRB1","hsa04659"
"HSP90AA1","hsa04659"
"IKBKG","hsa04659"
"IL17A","hsa04659"
"IL1B","hsa04659"
"IL2","hsa04659"
"IL2RA","hsa04659"
"IL2RB","hsa04659"
"IL2RG","hsa04659"
"IL4","hsa04659"
"IL4R","hsa04659"
"IL6","hsa04659"
"IL6R","hsa04659"
"IL6ST","hsa04659"
"JAK1","hsa04659"
"JAK2","hsa04659"
"JAK3","hsa04659"
"JUN","hsa04659"
"LCK","hsa04659"
"SMAD2","hsa04659"
"SMAD3","hsa04659"
"SMAD4","hsa04659"
"STAT3","hsa04659"
"TGFB1","hsa04659"
"ZAP70","hsa04659"
"AKT1","hsa04914"
"ANAPC1","hsa04914"
"ANAPC10","hsa04914"
"ANAPC11","hsa04914"
"ANAPC13","hsa04914"
"ANAPC16","hsa04914"
"ANAPC2","hsa04914"
"ANAPC4","hsa04914"
"ANAPC5","hsa04914"
"ANAPC7","hsa04914"
"AURKA","hsa04914"
"BUB1","hsa04914"
"CCNA1","hsa04914"
"CCNA2","hsa04914"
"CCNB1","hsa04914"
"CCNB2","hsa04914"
"CCNB3","hsa04914"
"CDC16","hsa04914"
"CDC23","hsa04914"
"CDC25A","hsa04914"
"CDC25B","hsa04914"
"CDC25C","hsa04914"
"CDC26","hsa04914"
"CDC27","hsa04914"
"CDK1","hsa04914"
"CDK2","hsa04914"
"FZR1","hsa04914"
"GNAI1","hsa04914"
"HSP90AA1","hsa04914"
"IGF1","hsa04914"
"MAD2L1","hsa04914"
"PKMYT1","hsa04914"
"PLK1","hsa04914"
"RPS6KA1","hsa04914"
"CREB1","hsa04714"
"CYC1","hsa04714"
"GRB2","hsa04714"
"KDM1A","hsa04714"
"NDUFA1","hsa04714"
"NDUFA10","hsa04714"
"NDUFA11","hsa04714"
"NDUFA12","hsa04714"
"NDUFA13","hsa04714"
"NDUFA2","hsa04714"
"NDUFA3","hsa04714"
"NDUFA5","hsa04714"
"NDUFA6","hsa04714"
"NDUFA7","hsa04714"
"NDUFA8","hsa04714"
"NDUFA9","hsa04714"
"NDUFAB1","hsa04714"
"NDUFAF3","hsa04714"
"NDUFB1","hsa04714"
"NDUFB10","hsa04714"
"NDUFB11","hsa04714"
"NDUFB2","hsa04714"
"NDUFB3","hsa04714"
"NDUFB4","hsa04714"
"NDUFB5","hsa04714"
"NDUFB6","hsa04714"
"NDUFB7","hsa04714"
"NDUFB8","hsa04714"
"NDUFB9","hsa04714"
"NDUFC1","hsa04714"
"NDUFC2","hsa04714"
"NDUFS1","hsa04714"
"NDUFS2","hsa04714"
"NDUFS3","hsa04714"
"NDUFS4","hsa04714"
"NDUFS5","hsa04714"
"NDUFS6","hsa04714"
"NDUFS7","hsa04714"
"NDUFS8","hsa04714"
"NDUFV1","hsa04714"
"NDUFV2","hsa04714"
"NDUFV3","hsa04714"
"PPARG","hsa04714"
"PPARGC1A","hsa04714"
"PRDM16","hsa04714"
"RPS6","hsa04714"
"RPS6KA1","hsa04714"
"SDHB","hsa04714"
"SMARCA4","hsa04714"
"UQCRC1","hsa04714"
"UQCRC2","hsa04714"
"UQCRFS1","hsa04714"
"CYC1","hsa05012"
"DAXX","hsa05012"
"EIF2S1","hsa05012"
"GNAI1","hsa05012"
"HSPA5","hsa05012"
"KEAP1","hsa05012"
"MAPT","hsa05012"
"MCU","hsa05012"
"NDUFA1","hsa05012"
"NDUFA10","hsa05012"
"NDUFA11","hsa05012"
"NDUFA12","hsa05012"
"NDUFA13","hsa05012"
"NDUFA2","hsa05012"
"NDUFA3","hsa05012"
"NDUFA5","hsa05012"
"NDUFA6","hsa05012"
"NDUFA7","hsa05012"
"NDUFA8","hsa05012"
"NDUFA9","hsa05012"
"NDUFAB1","hsa05012"
"NDUFB1","hsa05012"
"NDUFB10","hsa05012"
"NDUFB11","hsa05012"
"NDUFB2","hsa05012"
"NDUFB3","hsa05012"
"NDUFB4","hsa05012"
"NDUFB5","hsa05012"
"NDUFB6","hsa05012"
"NDUFB7","hsa05012"
"NDUFB8","hsa05012"
"NDUFB9","hsa05012"
"NDUFC1","hsa05012"
"NDUFC2","hsa05012"
"NDUFS1","hsa05012"
"NDUFS2","hsa05012"
"NDUFS3","hsa05012"
"NDUFS4","hsa05012"
"NDUFS5","hsa05012"
"NDUFS6","hsa05012"
"NDUFS7","hsa05012"
"NDUFS8","hsa05012"
"NDUFV1","hsa05012"
"NDUFV2","hsa05012"
"NDUFV3","hsa05012"
"RPS27A","hsa05012"
"SDHB","hsa05012"
"TP53","hsa05012"
"UBA1","hsa05012"
"UBA52","hsa05012"
"UBA7","hsa05012"
"UBC","hsa05012"
"UBE2L6","hsa05012"
"UQCRC1","hsa05012"
"UQCRC2","hsa05012"
"UQCRFS1","hsa05012"
"GNAI1","hsa04723"
"NDUFA1","hsa04723"
"NDUFA10","hsa04723"
"NDUFA11","hsa04723"
"NDUFA12","hsa04723"
"NDUFA13","hsa04723"
"NDUFA2","hsa04723"
"NDUFA3","hsa04723"
"NDUFA5","hsa04723"
"NDUFA6","hsa04723"
"NDUFA7","hsa04723"
"NDUFA8","hsa04723"
"NDUFA9","hsa04723"
"NDUFAB1","hsa04723"
"NDUFB1","hsa04723"
"NDUFB10","hsa04723"
"NDUFB11","hsa04723"
"NDUFB2","hsa04723"
"NDUFB3","hsa04723"
"NDUFB4","hsa04723"
"NDUFB5","hsa04723"
"NDUFB6","hsa04723"
"NDUFB7","hsa04723"
"NDUFB8","hsa04723"
"NDUFB9","hsa04723"
"NDUFC1","hsa04723"
"NDUFC2","hsa04723"
"NDUFS1","hsa04723"
"NDUFS2","hsa04723"
"NDUFS3","hsa04723"
"NDUFS4","hsa04723"
"NDUFS5","hsa04723"
"NDUFS6","hsa04723"
"NDUFS7","hsa04723"
"NDUFS8","hsa04723"
"NDUFV1","hsa04723"
"NDUFV2","hsa04723"
"NDUFV3","hsa04723"
"AKT1","hsa04218"
"ATM","hsa04218"
"CCNA1","hsa04218"
"CCNA2","hsa04218"
"CCNB1","hsa04218"
"CCNB2","hsa04218"
"CCNB3","hsa04218"
"CCND1","hsa04218"
"CCND3","hsa04218"
"CCNE1","hsa04218"
"CCNE2","hsa04218"
"CDC25A","hsa04218"
"CDK1","hsa04218"
"CDK2","hsa04218"
"CDK4","hsa04218"
"CDK6","hsa04218"
"CDKN1A","hsa04218"
"CXCL8","hsa04218"
"E2F4","hsa04218"
"FOXM1","hsa04218"
"FOXO1","hsa04218"
"FOXO3","hsa04218"
"GADD45A","hsa04218"
"HLA-A","hsa04218"
"HLA-B","hsa04218"
"HLA-C","hsa04218"
"IL1A","hsa04218"
"IL6","hsa04218"
"MCU","hsa04218"
"NBN","hsa04218"
"RAD50","hsa04218"
"RB1","hsa04218"
"RBBP4","hsa04218"
"SIRT1","hsa04218"
"SMAD2","hsa04218"
"SMAD3","hsa04218"
"SQSTM1","hsa04218"
"TGFB1","hsa04218"
"TP53","hsa04218"
"C1QA","hsa05020"
"CAV3","hsa05020"
"CCL5","hsa05020"
"CREB1","hsa05020"
"CYC1","hsa05020"
"EIF2S1","hsa05020"
"FYN","hsa05020"
"HSPA5","hsa05020"
"IL1A","hsa05020"
"IL1B","hsa05020"
"IL6","hsa05020"
"MCU","hsa05020"
"NDUFA1","hsa05020"
"NDUFA10","hsa05020"
"NDUFA11","hsa05020"
"NDUFA12","hsa05020"
"NDUFA13","hsa05020"
"NDUFA2","hsa05020"
"NDUFA3","hsa05020"
"NDUFA5","hsa05020"
"NDUFA6","hsa05020"
"NDUFA7","hsa05020"
"NDUFA8","hsa05020"
"NDUFA9","hsa05020"
"NDUFAB1","hsa05020"
"NDUFB1","hsa05020"
"NDUFB10","hsa05020"
"NDUFB11","hsa05020"
"NDUFB2","hsa05020"
"NDUFB3","hsa05020"
"NDUFB4","hsa05020"
"NDUFB5","hsa05020"
"NDUFB6","hsa05020"
"NDUFB7","hsa05020"
"NDUFB8","hsa05020"
"NDUFB9","hsa05020"
"NDUFC1","hsa05020"
"NDUFC2","hsa05020"
"NDUFS1","hsa05020"
"NDUFS2","hsa05020"
"NDUFS3","hsa05020"
"NDUFS4","hsa05020"
"NDUFS5","hsa05020"
"NDUFS6","hsa05020"
"NDUFS7","hsa05020"
"NDUFS8","hsa05020"
"NDUFV1","hsa05020"
"NDUFV2","hsa05020"
"NDUFV3","hsa05020"
"RAC1","hsa05020"
"SDHB","hsa05020"
"TNF","hsa05020"
"UQCRC1","hsa05020"
"UQCRC2","hsa05020"
"UQCRFS1","hsa05020"
"C3","hsa05203"
"CASP8","hsa05203"
"CCNA1","hsa05203"
"CCNA2","hsa05203"
"CCND1","hsa05203"
"CCND3","hsa05203"
"CCNE1","hsa05203"
"CCNE2","hsa05203"
"CCR5","hsa05203"
"CDC20","hsa05203"
"CDC42","hsa05203"
"CDK1","hsa05203"
"CDK2","hsa05203"
"CDK4","hsa05203"
"CDK6","hsa05203"
"CDKN1A","hsa05203"
"CREB1","hsa05203"
"EP300","hsa05203"
"GRB2","hsa05203"
"GTF2B","hsa05203"
"GTF2E1","hsa05203"
"GTF2E2","hsa05203"
"GTF2H1","hsa05203"
"GTF2H2","hsa05203"
"GTF2H2C","hsa05203"
"GTF2H3","hsa05203"
"GTF2H4","hsa05203"
"HDAC1","hsa05203"
"HLA-A","hsa05203"
"HLA-B","hsa05203"
"HLA-C","hsa05203"
"IKBKG","hsa05203"
"IL6ST","hsa05203"
"JAK1","hsa05203"
"JAK3","hsa05203"
"JUN","hsa05203"
"MRPS18B","hsa05203"
"RAC1","hsa05203"
"RANBP1","hsa05203"
"RB1","hsa05203"
"RHOA","hsa05203"
"SNW1","hsa05203"
"SRC","hsa05203"
"STAT3","hsa05203"
"TP53","hsa05203"
"ATP6V1A","hsa05120"
"ATP6V1B1","hsa05120"
"ATP6V1B2","hsa05120"
"ATP6V1C2","hsa05120"
"ATP6V1D","hsa05120"
"ATP6V1E1","hsa05120"
"ATP6V1E2","hsa05120"
"ATP6V1F","hsa05120"
"ATP6V1G1","hsa05120"
"ATP6V1G2","hsa05120"
"ATP6V1H","hsa05120"
"CCL5","hsa05120"
"CDC42","hsa05120"
"CSK","hsa05120"
"CXCL1","hsa05120"
"CXCL2","hsa05120"
"CXCL8","hsa05120"
"CXCR2","hsa05120"
"EGFR","hsa05120"
"IKBKG","hsa05120"
"JUN","hsa05120"
"RAC1","hsa05120"
"SRC","hsa05120"
"TJP1","hsa05120"
"AKT1","hsa05169"
"B2M","hsa05169"
"CALR","hsa05169"
"CASP8","hsa05169"
"CCNA1","hsa05169"
"CCNA2","hsa05169"
"CCND1","hsa05169"
"CCND3","hsa05169"
"CCNE1","hsa05169"
"CCNE2","hsa05169"
"CD247","hsa05169"
"CD3D","hsa05169"
"CD3E","hsa05169"
"CD3G","hsa05169"
"CD44","hsa05169"
"CDK2","hsa05169"
"CDK4","hsa05169"
"CDK6","hsa05169"
"CDKN1A","hsa05169"
"CXCL10","hsa05169"
"GADD45A","hsa05169"
"HDAC1","hsa05169"
"HLA-A","hsa05169"
"HLA-B","hsa05169"
"HLA-C","hsa05169"
"HLA-DMA","hsa05169"
"HLA-DRA","hsa05169"
"HLA-DRB1","hsa05169"
"IKBKG","hsa05169"
"IL6","hsa05169"
"JAK1","hsa05169"
"JAK3","hsa05169"
"JUN","hsa05169"
"PDIA3","hsa05169"
"RAC1","hsa05169"
"RB1","hsa05169"
"RIPK1","hsa05169"
"SNW1","hsa05169"
"STAT3","hsa05169"
"TAPBP","hsa05169"
"TNF","hsa05169"
"TP53","hsa05169"
"TRAF6","hsa05169"
"ALYREF","hsa05014"
