"SYMBOL","PathwayID"
"IL4","hsa04659"
"IL6","hsa04659"
"IL6ST","hsa04659"
"IRF4","hsa04659"
"JAK1","hsa04659"
"JAK2","hsa04659"
"JAK3","hsa04659"
"JUN","hsa04659"
"LCK","hsa04659"
"MAPK1","hsa04659"
"MTOR","hsa04659"
"RARA","hsa04659"
"RELA","hsa04659"
"RXRA","hsa04659"
"RXRB","hsa04659"
"RXRG","hsa04659"
"SMAD2","hsa04659"
"SMAD3","hsa04659"
"SMAD4","hsa04659"
"STAT1","hsa04659"
"STAT3","hsa04659"
"STAT5A","hsa04659"
"STAT5B","hsa04659"
"TBX21","hsa04659"
"TGFB1","hsa04659"
"TGFBR1","hsa04659"
"TGFBR2","hsa04659"
"TYK2","hsa04659"
"ZAP70","hsa04659"
"AKT1","hsa05162"
"APAF1","hsa05162"
"BAD","hsa05162"
"BAK1","hsa05162"
"BAX","hsa05162"
"BBC3","hsa05162"
"BCL2L1","hsa05162"
"BID","hsa05162"
"CASP8","hsa05162"
"CCND1","hsa05162"
"CCNE1","hsa05162"
"CD28","hsa05162"
"CD3D","hsa05162"
"CDK2","hsa05162"
"CDK4","hsa05162"
"CDK6","hsa05162"
"CYCS","hsa05162"
"EIF2S1","hsa05162"
"EIF3H","hsa05162"
"FADD","hsa05162"
"FCGR2B","hsa05162"
"FOS","hsa05162"
"HSPA1A","hsa05162"
"HSPA8","hsa05162"
"IKBKB","hsa05162"
"IKBKE","hsa05162"
"IKBKG","hsa05162"
"IL12B","hsa05162"
"IL1A","hsa05162"
"IL1B","hsa05162"
"IL2","hsa05162"
"IL2RB","hsa05162"
"IL6","hsa05162"
"IRF7","hsa05162"
"JAK1","hsa05162"
"JAK3","hsa05162"
"JUN","hsa05162"
"MX1","hsa05162"
"MYD88","hsa05162"
"OAS1","hsa05162"
"OAS2","hsa05162"
"OAS3","hsa05162"
"RELA","hsa05162"
"STAT1","hsa05162"
"STAT3","hsa05162"
"STAT5A","hsa05162"
"STAT5B","hsa05162"
"TBK1","hsa05162"
"TLR4","hsa05162"
"TLR9","hsa05162"
"TP53","hsa05162"
"TP73","hsa05162"
"TRADD","hsa05162"
"TRAF3","hsa05162"
"TRAF6","hsa05162"
"TYK2","hsa05162"
"AKT1","hsa05161"
"APAF1","hsa05161"
"BAD","hsa05161"
"BAX","hsa05161"
"BID","hsa05161"
"BIRC5","hsa05161"
"CASP10","hsa05161"
"CASP8","hsa05161"
"CCNA2","hsa05161"
"CCNE1","hsa05161"
"CDK2","hsa05161"
"CDKN1A","hsa05161"
"CREBBP","hsa05161"
"CXCL8","hsa05161"
"CYCS","hsa05161"
"DDB1","hsa05161"
"EP300","hsa05161"
"FADD","hsa05161"
"FOS","hsa05161"
"GRB2","hsa05161"
"HRAS","hsa05161"
"IKBKB","hsa05161"
"IKBKE","hsa05161"
"IKBKG","hsa05161"
"IL6","hsa05161"
"IRF7","hsa05161"
"JAK1","hsa05161"
"JAK2","hsa05161"
"JAK3","hsa05161"
"JUN","hsa05161"
"MAP2K1","hsa05161"
"MAP2K2","hsa05161"
"MAPK1","hsa05161"
"MMP9","hsa05161"
"MYC","hsa05161"
"MYD88","hsa05161"
"PCNA","hsa05161"
"RELA","hsa05161"
"SMAD3","hsa05161"
"SMAD4","hsa05161"
"SOS1","hsa05161"
"SOS2","hsa05161"
"SRC","hsa05161"
"STAT1","hsa05161"
"STAT3","hsa05161"
"STAT5A","hsa05161"
"STAT5B","hsa05161"
"TBK1","hsa05161"
"TGFB1","hsa05161"
"TGFB2","hsa05161"
"TGFB3","hsa05161"
"TGFBR1","hsa05161"
"TGFBR2","hsa05161"
"TLR4","hsa05161"
"TNF","hsa05161"
"TP53","hsa05161"
"TRAF3","hsa05161"
"TRAF6","hsa05161"
"TYK2","hsa05161"
"YWHAZ","hsa05161"
"AKT1","hsa05205"
"ANK1","hsa05205"
"ANK3","hsa05205"
"ARHGEF1","hsa05205"
"CAV1","hsa05205"
"CAV2","hsa05205"
"CBL","hsa05205"
"CCND1","hsa05205"
"CD44","hsa05205"
"CDKN1A","hsa05205"
"DCN","hsa05205"
"EGFR","hsa05205"
"EIF4B","hsa05205"
"ERBB2","hsa05205"
"ESR1","hsa05205"
"FGFR1","hsa05205"
"FLNA","hsa05205"
"FN1","hsa05205"
"FRS2","hsa05205"
"FZD1","hsa05205"
"FZD7","hsa05205"
"GRB2","hsa05205"
"HCLS1","hsa05205"
"HIF1A","hsa05205"
"HRAS","hsa05205"
"IGF1","hsa05205"
"IGF1R","hsa05205"
"IGF2","hsa05205"
"IL12B","hsa05205"
"ITGAV","hsa05205"
"ITGB1","hsa05205"
"KDR","hsa05205"
"MAP2K1","hsa05205"
"MAP2K2","hsa05205"
"MAPK1","hsa05205"
"MDM2","hsa05205"
"MMP2","hsa05205"
"MMP9","hsa05205"
"MTOR","hsa05205"
"MYC","hsa05205"
"NANOG","hsa05205"
"PAK1","hsa05205"
"PDCD4","hsa05205"
"PLAU","hsa05205"
"PLAUR","hsa05205"
"PTCH1","hsa05205"
"PTPN11","hsa05205"
"PTPN6","hsa05205"
"PXN","hsa05205"
"RHOA","hsa05205"
"RPS6","hsa05205"
"SDC4","hsa05205"
"SHH","hsa05205"
"SMAD2","hsa05205"
"SOS1","hsa05205"
"SOS2","hsa05205"
"SRC","hsa05205"
"STAT3","hsa05205"
"TGFB1","hsa05205"
"TGFB2","hsa05205"
"THBS1","hsa05205"
"TLR4","hsa05205"
"TNF","hsa05205"
"TP53","hsa05205"
"VEGFA","hsa05205"
"WNT2","hsa05205"
"WNT3","hsa05205"
"WNT5A","hsa05205"
"WNT7A","hsa05205"
"ABL1","hsa05220"
"AKT1","hsa05220"
"BAD","hsa05220"
"BAK1","hsa05220"
"BAX","hsa05220"
"BCL2L1","hsa05220"
"CBL","hsa05220"
"CCND1","hsa05220"
"CDK4","hsa05220"
"CDK6","hsa05220"
"CDKN1A","hsa05220"
"CRK","hsa05220"
"CRKL","hsa05220"
"GRB2","hsa05220"
"HDAC1","hsa05220"
"HRAS","hsa05220"
"IKBKB","hsa05220"
"IKBKG","hsa05220"
"MAP2K1","hsa05220"
"MAP2K2","hsa05220"
"MAPK1","hsa05220"
"MDM2","hsa05220"
"MYC","hsa05220"
"PTPN11","hsa05220"
"RELA","hsa05220"
"SHC1","hsa05220"
"SMAD3","hsa05220"
"SMAD4","hsa05220"
"SOS1","hsa05220"
"SOS2","hsa05220"
"STAT5A","hsa05220"
"STAT5B","hsa05220"
"TGFB1","hsa05220"
"TGFB2","hsa05220"
"TGFB3","hsa05220"
"TGFBR1","hsa05220"
"TGFBR2","hsa05220"
"TP53","hsa05220"
"ADCY3","hsa05166"
"AKT1","hsa05166"
"B2M","hsa05166"
"BAX","hsa05166"
"BCL2L1","hsa05166"
"CALR","hsa05166"
"CCNA2","hsa05166"
"CCND1","hsa05166"
"CCNE1","hsa05166"
"CD3D","hsa05166"
"CD4","hsa05166"
"CDC20","hsa05166"
"CDK2","hsa05166"
"CDK4","hsa05166"
"CDKN1A","hsa05166"
"CDKN2B","hsa05166"
"CHEK1","hsa05166"
"CHEK2","hsa05166"
"CREBBP","hsa05166"
"CSF2","hsa05166"
"EP300","hsa05166"
"FOS","hsa05166"
"HLA-A","hsa05166"
"HLA-DRB1","hsa05166"
"HLA-E","hsa05166"
"HLA-F","hsa05166"
"HLA-G","hsa05166"
"HRAS","hsa05166"
"ICAM1","hsa05166"
"IKBKB","hsa05166"
"IKBKG","hsa05166"
"IL15","hsa05166"
"IL15RA","hsa05166"
"IL1R1","hsa05166"
"IL1R2","hsa05166"
"IL2","hsa05166"
"IL2RB","hsa05166"
"IL6","hsa05166"
"ITGB2","hsa05166"
"JAK1","hsa05166"
"JAK3","hsa05166"
"JUN","hsa05166"
"KAT5","hsa05166"
"LCK","hsa05166"
"MAP2K1","hsa05166"
"MAP2K2","hsa05166"
"MAPK1","hsa05166"
"MMP7","hsa05166"
"MYC","hsa05166"
"NFYB","hsa05166"
"PTEN","hsa05166"
"RELA","hsa05166"
"SMAD2","hsa05166"
"SMAD3","hsa05166"
"SMAD4","hsa05166"
"SPI1","hsa05166"
"SRF","hsa05166"
"STAT5A","hsa05166"
"STAT5B","hsa05166"
"TBP","hsa05166"
"TGFB1","hsa05166"
"TGFB2","hsa05166"
"TGFB3","hsa05166"
"TGFBR1","hsa05166"
"TGFBR2","hsa05166"
"TNF","hsa05166"
"TNFRSF13C","hsa05166"
"TP53","hsa05166"
"VDAC1","hsa05166"
"XIAP","hsa05166"
"AURKB","hsa03083"
"BCOR","hsa03083"
"BMI1","hsa03083"
"CBX2","hsa03083"
"CBX4","hsa03083"
"CBX6","hsa03083"
"CBX7","hsa03083"
"CBX8","hsa03083"
"COMMD3-BMI1","hsa03083"
"CREBBP","hsa03083"
"E2F6","hsa03083"
"EP300","hsa03083"
"EZH2","hsa03083"
"FBRSL1","hsa03083"
"HDAC1","hsa03083"
"KDM2B","hsa03083"
"L3MBTL2","hsa03083"
"OGT","hsa03083"
"PCGF1","hsa03083"
"PCGF2","hsa03083"
"PCGF3","hsa03083"
"PCGF5","hsa03083"
"PCGF6","hsa03083"
"PHC1","hsa03083"
"PHC2","hsa03083"
"PHC3","hsa03083"
"RBBP4","hsa03083"
"RING1","hsa03083"
"RNF2","hsa03083"
"RYBP","hsa03083"
"SCML2","hsa03083"
"SKP1","hsa03083"
"SUZ12","hsa03083"
"TEX10","hsa03083"
"TFDP1","hsa03083"
"UBE2D3","hsa03083"
"WDR5","hsa03083"
"YAF2","hsa03083"
"AKT1","hsa05164"
"APAF1","hsa05164"
"BAK1","hsa05164"
"BAX","hsa05164"
"BID","hsa05164"
"CALCOCO2","hsa05164"
"CASP1","hsa05164"
"CASP8","hsa05164"
"CCL2","hsa05164"
"CCL5","hsa05164"
"CDK4","hsa05164"
"CDK6","hsa05164"
"CREBBP","hsa05164"
"CXCL10","hsa05164"
"CXCL8","hsa05164"
"CYCS","hsa05164"
"EIF2S1","hsa05164"
"EP300","hsa05164"
"FADD","hsa05164"
"HLA-DRB1","hsa05164"
"ICAM1","hsa05164"
"IKBKB","hsa05164"
"IKBKE","hsa05164"
"IKBKG","hsa05164"
"IL12B","hsa05164"
"IL18","hsa05164"
"IL1A","hsa05164"
"IL1B","hsa05164"
"IL6","hsa05164"
"IRF7","hsa05164"
"JAK1","hsa05164"
"JAK2","hsa05164"
"MAP2K1","hsa05164"
"MAP2K2","hsa05164"
"MAPK1","hsa05164"
"MX1","hsa05164"
"MYD88","hsa05164"
"NUP98","hsa05164"
"NXF1","hsa05164"
"OAS1","hsa05164"
"OAS2","hsa05164"
"OAS3","hsa05164"
"PLG","hsa05164"
"PML","hsa05164"
"RAE1","hsa05164"
"RELA","hsa05164"
"SOCS3","hsa05164"
"STAT1","hsa05164"
"TBK1","hsa05164"
"TLR4","hsa05164"
"TMPRSS2","hsa05164"
"TNF","hsa05164"
"TNFRSF10A","hsa05164"
"TNFSF10","hsa05164"
"TRADD","hsa05164"
"TRAF3","hsa05164"
"TRIM25","hsa05164"
"TYK2","hsa05164"
"VDAC1","hsa05164"
"ACTL6A","hsa05225"
"AKT1","hsa05225"
"ARID1A","hsa05225"
"ARID1B","hsa05225"
"ARID2","hsa05225"
"BAD","hsa05225"
"BAK1","hsa05225"
"BAX","hsa05225"
"BCL2L1","hsa05225"
"BRD7","hsa05225"
"CCND1","hsa05225"
"CDK4","hsa05225"
"CDK6","hsa05225"
"CDKN1A","hsa05225"
"DPF3","hsa05225"
"DVL1","hsa05225"
"EGFR","hsa05225"
"FZD1","hsa05225"
"FZD7","hsa05225"
"GRB2","hsa05225"
"GSTA2","hsa05225"
"HRAS","hsa05225"
"IGF1R","hsa05225"
"IGF2","hsa05225"
"MAP2K1","hsa05225"
"MAP2K2","hsa05225"
"MAPK1","hsa05225"
"MGST1","hsa05225"
"MTOR","hsa05225"
"MYC","hsa05225"
"PBRM1","hsa05225"
"PHF10","hsa05225"
"PTEN","hsa05225"
"SHC1","hsa05225"
"SMAD2","hsa05225"
"SMAD3","hsa05225"
"SMAD4","hsa05225"
"SMARCA2","hsa05225"
"SMARCA4","hsa05225"
"SMARCB1","hsa05225"
"SMARCC1","hsa05225"
"SMARCC2","hsa05225"
"SMARCD1","hsa05225"
"SMARCD2","hsa05225"
"SMARCD3","hsa05225"
"SMARCE1","hsa05225"
"SOS1","hsa05225"
"SOS2","hsa05225"
"TGFB1","hsa05225"
"TGFB2","hsa05225"
"TGFB3","hsa05225"
"TGFBR1","hsa05225"
"TGFBR2","hsa05225"
"TP53","hsa05225"
"WNT2","hsa05225"
"WNT3","hsa05225"
"WNT5A","hsa05225"
"WNT7A","hsa05225"
"AKT1","hsa05212"
"ARHGEF6","hsa05212"
"BAD","hsa05212"
"BAK1","hsa05212"
"BAX","hsa05212"
"BCL2L1","hsa05212"
"BRCA2","hsa05212"
"CCND1","hsa05212"
"CDK4","hsa05212"
"CDK6","hsa05212"
"CDKN1A","hsa05212"
"EGFR","hsa05212"
"ERBB2","hsa05212"
"IKBKB","hsa05212"
"IKBKG","hsa05212"
"JAK1","hsa05212"
"MAP2K1","hsa05212"
"MAPK1","hsa05212"
"MTOR","hsa05212"
"RAD51","hsa05212"
"RALA","hsa05212"
"RALB","hsa05212"
"RALBP1","hsa05212"
"RELA","hsa05212"
"SMAD2","hsa05212"
"SMAD3","hsa05212"
"SMAD4","hsa05212"
"STAT1","hsa05212"
"STAT3","hsa05212"
"TGFB1","hsa05212"
"TGFB2","hsa05212"
"TGFB3","hsa05212"
"TGFBR1","hsa05212"
"TGFBR2","hsa05212"
"TP53","hsa05212"
"VEGFA","hsa05212"
"AQR","hsa03040"
"BCAS2","hsa03040"
"BUD31","hsa03040"
"CDC40","hsa03040"
"CDC5L","hsa03040"
"CRNKL1","hsa03040"
"CWC15","hsa03040"
"DDX23","hsa03040"
"DDX42","hsa03040"
"DHX15","hsa03040"
"DHX16","hsa03040"
"DHX8","hsa03040"
"EFTUD2","hsa03040"
"HNRNPA1","hsa03040"
"HSPA1A","hsa03040"
"HSPA8","hsa03040"
"LSM2","hsa03040"
"LSM3","hsa03040"
"LSM4","hsa03040"
"LSM5","hsa03040"
"LSM6","hsa03040"
"LSM7","hsa03040"
"LSM8","hsa03040"
"MAGOHB","hsa03040"
"PHF5A","hsa03040"
"PLRG1","hsa03040"
"PPIH","hsa03040"
"PPIL1","hsa03040"
"PRPF19","hsa03040"
"PRPF3","hsa03040"
"PRPF31","hsa03040"
"PRPF38A","hsa03040"
"PRPF4","hsa03040"
"PRPF6","hsa03040"
"PRPF8","hsa03040"
"PUF60","hsa03040"
"RBM22","hsa03040"
"RBMX","hsa03040"
"SART1","hsa03040"
"SF3A1","hsa03040"
"SF3A2","hsa03040"
"SF3A3","hsa03040"
"SF3B1","hsa03040"
"SF3B2","hsa03040"
"SF3B3","hsa03040"
"SF3B4","hsa03040"
"SF3B5","hsa03040"
"SF3B6","hsa03040"
"SNRNP200","hsa03040"
"SNRNP40","hsa03040"
"SNRNP70","hsa03040"
"SNRPA","hsa03040"
"SNRPA1","hsa03040"
"SNRPB","hsa03040"
"SNRPB2","hsa03040"
"SNRPC","hsa03040"
"SNRPD1","hsa03040"
"SNRPD2","hsa03040"
"SNRPD3","hsa03040"
"SNRPE","hsa03040"
"SNRPF","hsa03040"
"SNRPG","hsa03040"
"SNW1","hsa03040"
"SRSF1","hsa03040"
"SRSF3","hsa03040"
"SRSF7","hsa03040"
"SYF2","hsa03040"
"TRA2B","hsa03040"
"TXNL4A","hsa03040"
"XAB2","hsa03040"
"ZMAT2","hsa03040"
"AKT1","hsa05168"
"APAF1","hsa05168"
"B2M","hsa05168"
"BAD","hsa05168"
"BAK1","hsa05168"
"BAX","hsa05168"
"BCL2L1","hsa05168"
"BID","hsa05168"
"C3","hsa05168"
"C5","hsa05168"
"CALR","hsa05168"
"CARD9","hsa05168"
"CASP8","hsa05168"
"CCL2","hsa05168"
"CCL5","hsa05168"
"CYCS","hsa05168"
"EIF2S1","hsa05168"
"FADD","hsa05168"
"HLA-A","hsa05168"
"HLA-DRB1","hsa05168"
"HLA-E","hsa05168"
"HLA-F","hsa05168"
"HLA-G","hsa05168"
"IKBKB","hsa05168"
"IKBKE","hsa05168"
"IKBKG","hsa05168"
"IL12B","hsa05168"
"IL1B","hsa05168"
"IL6","hsa05168"
"IRF7","hsa05168"
"JAK1","hsa05168"
"JAK2","hsa05168"
"MTOR","hsa05168"
"MYD88","hsa05168"
"NXF1","hsa05168"
"OAS1","hsa05168"
"OAS2","hsa05168"
"OAS3","hsa05168"
"PDIA3","hsa05168"
"PML","hsa05168"
"POU2F1","hsa05168"
"PTPN11","hsa05168"
"RELA","hsa05168"
"SOCS3","hsa05168"
"SRC","hsa05168"
"SRSF1","hsa05168"
"SRSF3","hsa05168"
"SRSF7","hsa05168"
"STAT1","hsa05168"
"SYK","hsa05168"
"TBK1","hsa05168"
"TLR9","hsa05168"
"TNF","hsa05168"
"TP53","hsa05168"
"TRADD","hsa05168"
"TRAF2","hsa05168"
"TRAF3","hsa05168"
"TRAF6","hsa05168"
"TYK2","hsa05168"
"AMH","hsa04350"
"AMHR2","hsa04350"
"BMP7","hsa04350"
"CDKN2B","hsa04350"
"CREBBP","hsa04350"
"DCN","hsa04350"
"E2F4","hsa04350"
"E2F5","hsa04350"
"EP300","hsa04350"
"FBN1","hsa04350"
"HDAC1","hsa04350"
"ID1","hsa04350"
"ID4","hsa04350"
"LTBP1","hsa04350"
"MAPK1","hsa04350"
"MYC","hsa04350"
"NCOR1","hsa04350"
"RBL1","hsa04350"
"RBX1","hsa04350"
"RHOA","hsa04350"
"SIN3A","hsa04350"
"SKP1","hsa04350"
"SMAD1","hsa04350"
"SMAD2","hsa04350"
"SMAD3","hsa04350"
"SMAD4","hsa04350"
"SMAD5","hsa04350"
"SMAD6","hsa04350"
"SMAD7","hsa04350"
"SMURF1","hsa04350"
"SMURF2","hsa04350"
"SP1","hsa04350"
"TF","hsa04350"
"TFDP1","hsa04350"
"TFRC","hsa04350"
"TGFB1","hsa04350"
"TGFB2","hsa04350"
"TGFB3","hsa04350"
"TGFBR1","hsa04350"
"TGFBR2","hsa04350"
"THBS1","hsa04350"
"TNF","hsa04350"
"ADRM1","hsa05017"
"AKT1","hsa05017"
"BECN1","hsa05017"
"CYCS","hsa05017"
"DAB1","hsa05017"
"GNAQ","hsa05017"
"KAT5","hsa05017"
"MTOR","hsa05017"
"NFYA","hsa05017"
"NOP56","hsa05017"
"PSMA1","hsa05017"
"PSMA2","hsa05017"
"PSMA3","hsa05017"
"PSMA4","hsa05017"
"PSMA5","hsa05017"
"PSMA6","hsa05017"
"PSMA7","hsa05017"
"PSMA8","hsa05017"
"PSMB1","hsa05017"
"PSMB2","hsa05017"
"PSMB3","hsa05017"
"PSMB4","hsa05017"
"PSMB5","hsa05017"
"PSMB6","hsa05017"
"PSMB7","hsa05017"
"PSMC1","hsa05017"
"PSMC2","hsa05017"
"PSMC3","hsa05017"
"PSMC4","hsa05017"
"PSMC5","hsa05017"
"PSMC6","hsa05017"
"PSMD1","hsa05017"
"PSMD11","hsa05017"
"PSMD12","hsa05017"
"PSMD13","hsa05017"
"PSMD14","hsa05017"
"PSMD2","hsa05017"
"PSMD3","hsa05017"
"PSMD4","hsa05017"
"PSMD6","hsa05017"
"PSMD7","hsa05017"
"PSMD8","hsa05017"
"RBPJ","hsa05017"
"RELN","hsa05017"
"SP1","hsa05017"
"TBP","hsa05017"
"TRAF2","hsa05017"
"VDAC1","hsa05017"
"VLDLR","hsa05017"
"ABL1","hsa04110"
"AURKB","hsa04110"
"BUB1","hsa04110"
"CCNA2","hsa04110"
"CCNB1","hsa04110"
"CCND1","hsa04110"
"CCNE1","hsa04110"
"CDC20","hsa04110"
"CDC25A","hsa04110"
"CDC45","hsa04110"
"CDC6","hsa04110"
"CDK1","hsa04110"
"CDK2","hsa04110"
"CDK4","hsa04110"
"CDK6","hsa04110"
"CDKN1A","hsa04110"
"CDKN2B","hsa04110"
"CHEK1","hsa04110"
"CHEK2","hsa04110"
"CREBBP","hsa04110"
"E2F4","hsa04110"
"E2F5","hsa04110"
"EP300","hsa04110"
"HDAC1","hsa04110"
"MCM2","hsa04110"
"MCM3","hsa04110"
"MCM4","hsa04110"
"MCM5","hsa04110"
"MCM6","hsa04110"
"MCM7","hsa04110"
"MDM2","hsa04110"
"MYC","hsa04110"
"NDC80","hsa04110"
