"SYMBOL","PathwayID"
"MCM5","hsa04110"
"MCM6","hsa04110"
"MCM7","hsa04110"
"MDM2","hsa04110"
"MYC","hsa04110"
"NDC80","hsa04110"
"ORC1","hsa04110"
"ORC2","hsa04110"
"ORC3","hsa04110"
"ORC4","hsa04110"
"ORC5","hsa04110"
"ORC6","hsa04110"
"PCNA","hsa04110"
"PDS5A","hsa04110"
"PKMYT1","hsa04110"
"PLK1","hsa04110"
"PPP2CA","hsa04110"
"PPP2CB","hsa04110"
"PPP2R1A","hsa04110"
"PPP2R5C","hsa04110"
"PTTG1","hsa04110"
"RB1","hsa04110"
"RBL1","hsa04110"
"RBL2","hsa04110"
"RBX1","hsa04110"
"SKP1","hsa04110"
"SKP2","hsa04110"
"SMAD2","hsa04110"
"SMAD3","hsa04110"
"SMAD4","hsa04110"
"SMC1A","hsa04110"
"SMC3","hsa04110"
"TFDP1","hsa04110"
"TICRR","hsa04110"
"TP53","hsa04110"
"TRIP13","hsa04110"
"TTK","hsa04110"
"WEE1","hsa04110"
"YWHAB","hsa04110"
"YWHAE","hsa04110"
"YWHAH","hsa04110"
"YWHAQ","hsa04110"
"YWHAZ","hsa04110"
"ADRM1","hsa03050"
"POMP","hsa03050"
"PSMA1","hsa03050"
"PSMA2","hsa03050"
"PSMA3","hsa03050"
"PSMA4","hsa03050"
"PSMA5","hsa03050"
"PSMA6","hsa03050"
"PSMA7","hsa03050"
"PSMA8","hsa03050"
"PSMB1","hsa03050"
"PSMB10","hsa03050"
"PSMB2","hsa03050"
"PSMB3","hsa03050"
"PSMB4","hsa03050"
"PSMB5","hsa03050"
"PSMB6","hsa03050"
"PSMB7","hsa03050"
"PSMB8","hsa03050"
"PSMB9","hsa03050"
"PSMC1","hsa03050"
"PSMC2","hsa03050"
"PSMC3","hsa03050"
"PSMC4","hsa03050"
"PSMC5","hsa03050"
"PSMC6","hsa03050"
"PSMD1","hsa03050"
"PSMD11","hsa03050"
"PSMD12","hsa03050"
"PSMD13","hsa03050"
"PSMD14","hsa03050"
"PSMD2","hsa03050"
"PSMD3","hsa03050"
"PSMD4","hsa03050"
"PSMD6","hsa03050"
"PSMD7","hsa03050"
"PSMD8","hsa03050"
"PSME1","hsa03050"
"PSME2","hsa03050"
"PSME3","hsa03050"
"PSME4","hsa03050"
"ADRM1","hsa05017"
"AKT1","hsa05017"
"AMBRA1","hsa05017"
"ATG101","hsa05017"
"ATG13","hsa05017"
"ATG14","hsa05017"
"ATXN1","hsa05017"
"ATXN2","hsa05017"
"ATXN3","hsa05017"
"BECN1","hsa05017"
"CYCS","hsa05017"
"DAB1","hsa05017"
"ERN1","hsa05017"
"GTF2B","hsa05017"
"ITPR1","hsa05017"
"ITPR3","hsa05017"
"KAT5","hsa05017"
"MAPK8","hsa05017"
"MTOR","hsa05017"
"NOP56","hsa05017"
"NRBF2","hsa05017"
"PIK3C3","hsa05017"
"PIK3CA","hsa05017"
"PIK3R1","hsa05017"
"PIK3R2","hsa05017"
"PIK3R3","hsa05017"
"PIK3R4","hsa05017"
"PSMA1","hsa05017"
"PSMA2","hsa05017"
"PSMA3","hsa05017"
"PSMA4","hsa05017"
"PSMA5","hsa05017"
"PSMA6","hsa05017"
"PSMA7","hsa05017"
"PSMA8","hsa05017"
"PSMB1","hsa05017"
"PSMB2","hsa05017"
"PSMB3","hsa05017"
"PSMB4","hsa05017"
"PSMB5","hsa05017"
"PSMB6","hsa05017"
"PSMB7","hsa05017"
"PSMC1","hsa05017"
"PSMC2","hsa05017"
"PSMC3","hsa05017"
"PSMC4","hsa05017"
"PSMC5","hsa05017"
"PSMC6","hsa05017"
"PSMD1","hsa05017"
"PSMD11","hsa05017"
"PSMD12","hsa05017"
"PSMD13","hsa05017"
"PSMD14","hsa05017"
"PSMD2","hsa05017"
"PSMD3","hsa05017"
"PSMD4","hsa05017"
"PSMD6","hsa05017"
"PSMD7","hsa05017"
"PSMD8","hsa05017"
"RB1CC1","hsa05017"
"RBPJ","hsa05017"
"RELN","hsa05017"
"SP1","hsa05017"
"TBP","hsa05017"
"TRPC3","hsa05017"
"ULK1","hsa05017"
"VDAC1","hsa05017"
"XBP1","hsa05017"
"ACTB","hsa05014"
"ADRM1","hsa05014"
"AMBRA1","hsa05014"
"ATF6","hsa05014"
"ATG101","hsa05014"
"ATG13","hsa05014"
"ATG14","hsa05014"
"ATXN2","hsa05014"
"BAD","hsa05014"
"BAX","hsa05014"
"BCL2","hsa05014"
"BCL2L1","hsa05014"
"BECN1","hsa05014"
"BID","hsa05014"
"CASP3","hsa05014"
"COX5A","hsa05014"
"COX7C","hsa05014"
"CYC1","hsa05014"
"CYCS","hsa05014"
"DDIT3","hsa05014"
"DNAH7","hsa05014"
"DNALI1","hsa05014"
"EIF2S1","hsa05014"
"ERBB4","hsa05014"
"ERN1","hsa05014"
"GLE1","hsa05014"
"HNRNPA1","hsa05014"
"HSPA5","hsa05014"
"ITPR3","hsa05014"
"MAP1LC3A","hsa05014"
"MAP1LC3B","hsa05014"
"MAPK14","hsa05014"
"MTOR","hsa05014"
"NCBP1","hsa05014"
"NDUFA13","hsa05014"
"NDUFA2","hsa05014"
"NDUFB5","hsa05014"
"NDUFB7","hsa05014"
"NDUFS4","hsa05014"
"NDUFS5","hsa05014"
"NDUFS6","hsa05014"
"NDUFS7","hsa05014"
"NRBF2","hsa05014"
"NRG1","hsa05014"
"NRG2","hsa05014"
"NRG3","hsa05014"
"NRG4","hsa05014"
"NUP107","hsa05014"
"NUP133","hsa05014"
"NUP153","hsa05014"
"NUP155","hsa05014"
"NUP160","hsa05014"
"NUP188","hsa05014"
"NUP205","hsa05014"
"NUP35","hsa05014"
"NUP37","hsa05014"
"NUP43","hsa05014"
"NUP54","hsa05014"
"NUP62","hsa05014"
"NUP85","hsa05014"
"NUP93","hsa05014"
"NUP98","hsa05014"
"PIK3C3","hsa05014"
"PIK3R4","hsa05014"
"PINK1","hsa05014"
"PSMA1","hsa05014"
"PSMA2","hsa05014"
"PSMA3","hsa05014"
"PSMA4","hsa05014"
"PSMA5","hsa05014"
"PSMA6","hsa05014"
"PSMA7","hsa05014"
"PSMA8","hsa05014"
"PSMB1","hsa05014"
"PSMB2","hsa05014"
"PSMB3","hsa05014"
"PSMB4","hsa05014"
"PSMB5","hsa05014"
"PSMB6","hsa05014"
"PSMB7","hsa05014"
"PSMC1","hsa05014"
"PSMC2","hsa05014"
"PSMC3","hsa05014"
"PSMC4","hsa05014"
"PSMC5","hsa05014"
"PSMC6","hsa05014"
"PSMD1","hsa05014"
"PSMD11","hsa05014"
"PSMD12","hsa05014"
"PSMD13","hsa05014"
"PSMD14","hsa05014"
"PSMD2","hsa05014"
"PSMD3","hsa05014"
"PSMD4","hsa05014"
"PSMD6","hsa05014"
"PSMD7","hsa05014"
"PSMD8","hsa05014"
"RAB5A","hsa05014"
"RAB8A","hsa05014"
"RAC1","hsa05014"
"RANBP2","hsa05014"
"RB1CC1","hsa05014"
"SEC13","hsa05014"
"SEH1L","hsa05014"
"SPG11","hsa05014"
"TP53","hsa05014"
"TUBA1B","hsa05014"
"TUBA1C","hsa05014"
"TUBB","hsa05014"
"ULK1","hsa05014"
"UQCR10","hsa05014"
"UQCR11","hsa05014"
"UQCRB","hsa05014"
"UQCRC1","hsa05014"
"UQCRC2","hsa05014"
"UQCRFS1","hsa05014"
"UQCRH","hsa05014"
"UQCRHL","hsa05014"
"UQCRQ","hsa05014"
"VCP","hsa05014"
"VDAC1","hsa05014"
"XBP1","hsa05014"
"ADRM1","hsa05016"
"AMBRA1","hsa05016"
"ATG101","hsa05016"
"ATG13","hsa05016"
"ATG14","hsa05016"
"BAX","hsa05016"
"BBC3","hsa05016"
"BECN1","hsa05016"
"CASP3","hsa05016"
"CASP8","hsa05016"
"COX5A","hsa05016"
"COX7C","hsa05016"
"CREBBP","hsa05016"
"CYC1","hsa05016"
"CYCS","hsa05016"
"DLG4","hsa05016"
"DNAH7","hsa05016"
"DNALI1","hsa05016"
"EP300","hsa05016"
"ERN1","hsa05016"
"HDAC1","hsa05016"
"HDAC2","hsa05016"
"HTT","hsa05016"
"ITPR1","hsa05016"
"MAPK8","hsa05016"
"MTOR","hsa05016"
"NDUFA13","hsa05016"
"NDUFA2","hsa05016"
"NDUFB5","hsa05016"
"NDUFB7","hsa05016"
"NDUFS4","hsa05016"
"NDUFS5","hsa05016"
"NDUFS6","hsa05016"
"NDUFS7","hsa05016"
"NRBF2","hsa05016"
"PIK3C3","hsa05016"
"PIK3R4","hsa05016"
"POLR2A","hsa05016"
"POLR2C","hsa05016"
"POLR2D","hsa05016"
"POLR2E","hsa05016"
"POLR2F","hsa05016"
"POLR2G","hsa05016"
"POLR2H","hsa05016"
"POLR2I","hsa05016"
"POLR2J","hsa05016"
"POLR2K","hsa05016"
"POLR2L","hsa05016"
"PPARG","hsa05016"
"PPARGC1A","hsa05016"
"PSMA1","hsa05016"
"PSMA2","hsa05016"
"PSMA3","hsa05016"
"PSMA4","hsa05016"
"PSMA5","hsa05016"
"PSMA6","hsa05016"
"PSMA7","hsa05016"
"PSMA8","hsa05016"
"PSMB1","hsa05016"
"PSMB2","hsa05016"
"PSMB3","hsa05016"
"PSMB4","hsa05016"
"PSMB5","hsa05016"
"PSMB6","hsa05016"
"PSMB7","hsa05016"
"PSMC1","hsa05016"
"PSMC2","hsa05016"
"PSMC3","hsa05016"
"PSMC4","hsa05016"
"PSMC5","hsa05016"
"PSMC6","hsa05016"
"PSMD1","hsa05016"
"PSMD11","hsa05016"
"PSMD12","hsa05016"
"PSMD13","hsa05016"
"PSMD14","hsa05016"
"PSMD2","hsa05016"
"PSMD3","hsa05016"
"PSMD4","hsa05016"
"PSMD6","hsa05016"
"PSMD7","hsa05016"
"PSMD8","hsa05016"
"RB1CC1","hsa05016"
"RCOR1","hsa05016"
"SIN3A","hsa05016"
"SP1","hsa05016"
"STX1A","hsa05016"
"TAF4","hsa05016"
"TAF4B","hsa05016"
"TBP","hsa05016"
"TP53","hsa05016"
"TUBA1B","hsa05016"
"TUBA1C","hsa05016"
"TUBB","hsa05016"
"ULK1","hsa05016"
"UQCR10","hsa05016"
"UQCR11","hsa05016"
"UQCRB","hsa05016"
"UQCRC1","hsa05016"
"UQCRC2","hsa05016"
"UQCRFS1","hsa05016"
"UQCRH","hsa05016"
"UQCRHL","hsa05016"
"UQCRQ","hsa05016"
"VDAC1","hsa05016"
"ANAPC1","hsa04120"
"ANAPC10","hsa04120"
"ANAPC11","hsa04120"
"ANAPC13","hsa04120"
"ANAPC15","hsa04120"
"ANAPC16","hsa04120"
"ANAPC2","hsa04120"
"ANAPC4","hsa04120"
"ANAPC5","hsa04120"
"ANAPC7","hsa04120"
"BIRC2","hsa04120"
"BRCA1","hsa04120"
"BTRC","hsa04120"
"CBL","hsa04120"
"CDC16","hsa04120"
"CDC20","hsa04120"
"CDC23","hsa04120"
"CDC26","hsa04120"
"CDC27","hsa04120"
"CDC34","hsa04120"
"CUL1","hsa04120"
"CUL2","hsa04120"
"CUL3","hsa04120"
"CUL7","hsa04120"
"DDB2","hsa04120"
"FANCL","hsa04120"
"FBXO2","hsa04120"
"FBXO4","hsa04120"
"FBXW11","hsa04120"
"FBXW7","hsa04120"
"FBXW8","hsa04120"
"FZR1","hsa04120"
"MDM2","hsa04120"
"MID1","hsa04120"
"NEDD4L","hsa04120"
"PIAS1","hsa04120"
"PIAS2","hsa04120"
"PML","hsa04120"
"PRPF19","hsa04120"
"RBX1","hsa04120"
"RPS27A","hsa04120"
"SIAH1","hsa04120"
"SKP1","hsa04120"
"SKP2","hsa04120"
"SOCS1","hsa04120"
"SOCS3","hsa04120"
"STUB1","hsa04120"
"TRAF6","hsa04120"
"UBA1","hsa04120"
"UBA52","hsa04120"
"UBB","hsa04120"
"UBC","hsa04120"
"UBE2C","hsa04120"
"UBE2D1","hsa04120"
"UBE2D2","hsa04120"
"UBE2D3","hsa04120"
"UBE2E3","hsa04120"
"UBE2I","hsa04120"
"UBE2N","hsa04120"
"UBE2S","hsa04120"
"UBE2W","hsa04120"
"WWP1","hsa04120"
"XIAP","hsa04120"
"AKT1","hsa04218"
"ATM","hsa04218"
"ATR","hsa04218"
"BTRC","hsa04218"
"CCNA1","hsa04218"
"CCNA2","hsa04218"
"CCNB1","hsa04218"
"CCNB2","hsa04218"
"CCNB3","hsa04218"
"CCND1","hsa04218"
"CCND2","hsa04218"
"CCND3","hsa04218"
"CCNE1","hsa04218"
"CCNE2","hsa04218"
"CDC25A","hsa04218"
"CDK1","hsa04218"
"CDK2","hsa04218"
"CDK4","hsa04218"
"CDK6","hsa04218"
"CDKN1A","hsa04218"
"CDKN2A","hsa04218"
"CHEK1","hsa04218"
"CHEK2","hsa04218"
"E2F1","hsa04218"
"E2F2","hsa04218"
"E2F3","hsa04218"
"E2F4","hsa04218"
"EIF4EBP1","hsa04218"
"FBXW11","hsa04218"
"FOXM1","hsa04218"
"FOXO1","hsa04218"
"FOXO3","hsa04218"
"GADD45A","hsa04218"
"HUS1","hsa04218"
"IL6","hsa04218"
"ITPR1","hsa04218"
"ITPR3","hsa04218"
"LIN37","hsa04218"
"LIN52","hsa04218"
"LIN54","hsa04218"
"LIN9","hsa04218"
"MAPK14","hsa04218"
"MDM2","hsa04218"
"MTOR","hsa04218"
"MYBL2","hsa04218"
"MYC","hsa04218"
"NBN","hsa04218"
"PIK3CA","hsa04218"
"PIK3R1","hsa04218"
"PIK3R2","hsa04218"
"PIK3R3","hsa04218"
"PPP1CC","hsa04218"
"RAD9A","hsa04218"
"RB1","hsa04218"
"RBBP4","hsa04218"
"RBL1","hsa04218"
"RBL2","hsa04218"
"RELA","hsa04218"
"RHEB","hsa04218"
"SIRT1","hsa04218"
"SMAD2","hsa04218"
"SMAD3","hsa04218"
"TP53","hsa04218"
"TSC1","hsa04218"
"TSC2","hsa04218"
"VDAC1","hsa04218"
"AKT1","hsa04140"
"AMBRA1","hsa04140"
"ATG101","hsa04140"
"ATG12","hsa04140"
"ATG13","hsa04140"
"ATG14","hsa04140"
"ATG3","hsa04140"
"ATG5","hsa04140"
"BAD","hsa04140"
"BCL2","hsa04140"
"BCL2L1","hsa04140"
"BECN1","hsa04140"
"BNIP3","hsa04140"
"EIF2S1","hsa04140"
"ERN1","hsa04140"
"GABARAP","hsa04140"
"GABARAPL1","hsa04140"
"GABARAPL2","hsa04140"
"GORASP1","hsa04140"
"HIF1A","hsa04140"
"HMGB1","hsa04140"
"IGBP1","hsa04140"
"IGF1R","hsa04140"
"INS","hsa04140"
"IRS1","hsa04140"
"IRS2","hsa04140"
"ITPR1","hsa04140"
"MAP1LC3A","hsa04140"
"MAP1LC3B","hsa04140"
"MAPK8","hsa04140"
"MLST8","hsa04140"
"MTOR","hsa04140"
"NBR1","hsa04140"
"NRBF2","hsa04140"
"PIK3C3","hsa04140"
"PIK3CA","hsa04140"
"PIK3R1","hsa04140"
"PIK3R2","hsa04140"
"PIK3R3","hsa04140"
"PIK3R4","hsa04140"
"PPP2CA","hsa04140"
"PPP2CB","hsa04140"
"PRKAA1","hsa04140"
"PRKAA2","hsa04140"
"PRKCD","hsa04140"
"RAB7A","hsa04140"
"RAB8A","hsa04140"
"RB1CC1","hsa04140"
"RHEB","hsa04140"
"RPS27A","hsa04140"
"RPS6KB1","hsa04140"
"RPTOR","hsa04140"
"SH3GLB1","hsa04140"
"SUPT20H","hsa04140"
"TRAF6","hsa04140"
"TSC1","hsa04140"
"TSC2","hsa04140"
"UBA52","hsa04140"
"UBB","hsa04140"
"UBC","hsa04140"
"ULK1","hsa04140"
"UVRAG","hsa04140"
"VMP1","hsa04140"
"VPS11","hsa04140"
"VPS16","hsa04140"
"VPS18","hsa04140"
"VPS33A","hsa04140"
"VPS39","hsa04140"
"VPS41","hsa04140"
"AKT1","hsa04068"
"ATG12","hsa04068"
"ATM","hsa04068"
"BCL2L11","hsa04068"
"BNIP3","hsa04068"
"CCNB1","hsa04068"
"CCNB2","hsa04068"
"CCNB3","hsa04068"
"CCND1","hsa04068"
"CCND2","hsa04068"
"CCNG2","hsa04068"
"CDK2","hsa04068"
"CDKN1A","hsa04068"
"CDKN1B","hsa04068"
"CREBBP","hsa04068"
"CSNK1E","hsa04068"
"EGF","hsa04068"
"EGFR","hsa04068"
"EP300","hsa04068"
"FBXO32","hsa04068"
"FOXO1","hsa04068"
"FOXO3","hsa04068"
"GABARAP","hsa04068"
"GABARAPL1","hsa04068"
"GABARAPL2","hsa04068"
"GADD45A","hsa04068"
"GRB2","hsa04068"
"IGF1","hsa04068"
"IGF1R","hsa04068"
"IL10","hsa04068"
"IL6","hsa04068"
"IL7R","hsa04068"
"INS","hsa04068"
"INSR","hsa04068"
"IRS1","hsa04068"
"IRS2","hsa04068"
"MAPK14","hsa04068"
"MAPK8","hsa04068"
"MDM2","hsa04068"
"PIK3CA","hsa04068"
"PIK3R1","hsa04068"
"PIK3R2","hsa04068"
"PIK3R3","hsa04068"
"PLK1","hsa04068"
"PLK4","hsa04068"
"PRKAA1","hsa04068"
"PRKAA2","hsa04068"
"PRKAB1","hsa04068"
"PRKAG1","hsa04068"
"PRKAG2","hsa04068"
"PRKAG3","hsa04068"
"PRMT1","hsa04068"
"RBL2","hsa04068"
"SIRT1","hsa04068"
"SKP2","hsa04068"
"SMAD3","hsa04068"
"SMAD4","hsa04068"
"STAT3","hsa04068"
"USP7","hsa04068"
"DNA2","hsa03030"
"FEN1","hsa03030"
"LIG1","hsa03030"
"MCM2","hsa03030"
"MCM3","hsa03030"
"MCM4","hsa03030"
"MCM5","hsa03030"
"MCM6","hsa03030"
"MCM7","hsa03030"
"PCNA","hsa03030"
"POLA1","hsa03030"
"POLA2","hsa03030"
"POLD1","hsa03030"
"POLD2","hsa03030"
"POLD3","hsa03030"
"POLE","hsa03030"
"POLE2","hsa03030"
"PRIM1","hsa03030"
"PRIM2","hsa03030"
"RFC1","hsa03030"
"RFC2","hsa03030"
"RFC3","hsa03030"
"RFC4","hsa03030"
"RFC5","hsa03030"
"RPA1","hsa03030"
"RPA2","hsa03030"
"RPA3","hsa03030"
"ADRM1","hsa05169"
"AKT1","hsa05169"
"BAX","hsa05169"
"BCL2","hsa05169"
"BCL2L11","hsa05169"
"BID","hsa05169"
"CASP3","hsa05169"
"CASP8","hsa05169"
"CCNA1","hsa05169"
"CCNA2","hsa05169"
"CCND1","hsa05169"
"CCND2","hsa05169"
"CCND3","hsa05169"
"CCNE1","hsa05169"
"CCNE2","hsa05169"
"CDK2","hsa05169"
"CDK4","hsa05169"
"CDK6","hsa05169"
"CDKN1A","hsa05169"
"CDKN1B","hsa05169"
"CYCS","hsa05169"
"DDB2","hsa05169"
"E2F1","hsa05169"
"E2F2","hsa05169"
"E2F3","hsa05169"
"FAS","hsa05169"
"GADD45A","hsa05169"
"HDAC1","hsa05169"
"HDAC2","hsa05169"
"IKBKG","hsa05169"
"IL6","hsa05169"
"JAK1","hsa05169"
"JUN","hsa05169"
"MAPK14","hsa05169"
"MAPK8","hsa05169"
"MDM2","hsa05169"
"MYC","hsa05169"
"MYD88","hsa05169"
"NCOR2","hsa05169"
"NFKBIA","hsa05169"
"PIK3CA","hsa05169"
"PIK3R1","hsa05169"
"PIK3R2","hsa05169"
"PIK3R3","hsa05169"
"PSMC1","hsa05169"
"PSMC2","hsa05169"
"PSMC3","hsa05169"
"PSMC4","hsa05169"
"PSMC5","hsa05169"
"PSMC6","hsa05169"
"PSMD1","hsa05169"
"PSMD11","hsa05169"
"PSMD12","hsa05169"
"PSMD13","hsa05169"
"PSMD14","hsa05169"
"PSMD2","hsa05169"
"PSMD3","hsa05169"
"PSMD4","hsa05169"
"PSMD6","hsa05169"
"PSMD7","hsa05169"
"PSMD8","hsa05169"
"RAC1","hsa05169"
"RB1","hsa05169"
"RBPJ","hsa05169"
"RELA","hsa05169"
"SAP30","hsa05169"
"SIN3A","hsa05169"
"SKP2","hsa05169"
"SNW1","hsa05169"
"STAT1","hsa05169"
"STAT3","hsa05169"
"TAB2","hsa05169"
"TP53","hsa05169"
"TRAF3","hsa05169"
"TRAF6","hsa05169"
"USP7","hsa05169"
"ADCY9","hsa04114"
"ANAPC1","hsa04114"
"ANAPC10","hsa04114"
"ANAPC11","hsa04114"
"ANAPC13","hsa04114"
"ANAPC15","hsa04114"
"ANAPC16","hsa04114"
"ANAPC2","hsa04114"
"ANAPC4","hsa04114"
"ANAPC5","hsa04114"
"ANAPC7","hsa04114"
"AR","hsa04114"
"AURKA","hsa04114"
"BTRC","hsa04114"
"BUB1","hsa04114"
"CCNB1","hsa04114"
"CCNB2","hsa04114"
"CCNE1","hsa04114"
"CCNE2","hsa04114"
"CDC16","hsa04114"
"CDC20","hsa04114"
"CDC23","hsa04114"
"CDC25C","hsa04114"
"CDC26","hsa04114"
"CDC27","hsa04114"
"CDK1","hsa04114"
"CDK2","hsa04114"
"CUL1","hsa04114"
"ESPL1","hsa04114"
"FBXO5","hsa04114"
"FBXW11","hsa04114"
"IGF1","hsa04114"
"IGF1R","hsa04114"
"INS","hsa04114"
"ITPR1","hsa04114"
"ITPR3","hsa04114"
"MAD1L1","hsa04114"
"MAD2L1","hsa04114"
"MAPK14","hsa04114"
"PGR","hsa04114"
"PKMYT1","hsa04114"
"PLK1","hsa04114"
"PPP1CC","hsa04114"
"PPP2CA","hsa04114"
"PPP2CB","hsa04114"
"PPP2R1A","hsa04114"
"PPP2R5C","hsa04114"
"PTTG1","hsa04114"
"RBX1","hsa04114"
"RPS6KA1","hsa04114"
"SKP1","hsa04114"
"SMC1A","hsa04114"
"SMC3","hsa04114"
"YWHAB","hsa04114"
"YWHAE","hsa04114"
"YWHAH","hsa04114"
"YWHAQ","hsa04114"
"YWHAZ","hsa04114"
"ADCY9","hsa05166"
"AKT1","hsa05166"
"ANAPC1","hsa05166"
"ANAPC10","hsa05166"
"ANAPC11","hsa05166"
"ANAPC13","hsa05166"
"ANAPC15","hsa05166"
"ANAPC16","hsa05166"
"ANAPC2","hsa05166"
"ANAPC4","hsa05166"
"ANAPC5","hsa05166"
"ANAPC7","hsa05166"
"ATM","hsa05166"
"ATR","hsa05166"
"BAX","hsa05166"
"BCL2L1","hsa05166"
"BUB1B","hsa05166"
"BUB3","hsa05166"
"CCNA1","hsa05166"
"CCNA2","hsa05166"
"CCNB2","hsa05166"
"CCND1","hsa05166"
"CCND2","hsa05166"
"CCND3","hsa05166"
"CCNE1","hsa05166"
"CCNE2","hsa05166"
"CDC16","hsa05166"
"CDC20","hsa05166"
"CDC23","hsa05166"
"CDC26","hsa05166"
"CDC27","hsa05166"
"CDK2","hsa05166"
"CDK4","hsa05166"
"CDKN1A","hsa05166"
"CDKN2A","hsa05166"
"CHEK1","hsa05166"
"CHEK2","hsa05166"
"CREBBP","hsa05166"
"DLG1","hsa05166"
"E2F1","hsa05166"
"E2F2","hsa05166"
"E2F3","hsa05166"
"EP300","hsa05166"
"ESPL1","hsa05166"
"FOS","hsa05166"
"IKBKG","hsa05166"
"IL6","hsa05166"
"JAK1","hsa05166"
"JUN","hsa05166"
"KAT2A","hsa05166"
"KAT2B","hsa05166"
"KAT5","hsa05166"
"MAD1L1","hsa05166"
"MAD2L1","hsa05166"
"MAPK8","hsa05166"
"MYC","hsa05166"
"NFKBIA","hsa05166"
"NRP1","hsa05166"
"PIK3CA","hsa05166"
"PIK3R1","hsa05166"
"PIK3R2","hsa05166"
"PIK3R3","hsa05166"
"PTTG1","hsa05166"
"RAN","hsa05166"
"RANBP1","hsa05166"
"RB1","hsa05166"
"RELA","hsa05166"
"SMAD2","hsa05166"
"SMAD3","hsa05166"
"SMAD4","hsa05166"
"STAT5A","hsa05166"
"STAT5B","hsa05166"
"TBP","hsa05166"
"TERT","hsa05166"
"TP53","hsa05166"
"TRRAP","hsa05166"
"VDAC1","hsa05166"
"XIAP","hsa05166"
"XPO1","hsa05166"
"ATR","hsa03460"
"ATRIP","hsa03460"
"BLM","hsa03460"
"BRCA1","hsa03460"
"BRCA2","hsa03460"
"EME1","hsa03460"
"ERCC4","hsa03460"
"FANCA","hsa03460"
"FANCB","hsa03460"
"FANCC","hsa03460"
"FANCD2","hsa03460"
"FANCE","hsa03460"
"FANCF","hsa03460"
"FANCG","hsa03460"
"FANCI","hsa03460"
"FANCL","hsa03460"
"FANCM","hsa03460"
"MLH1","hsa03460"
"MUS81","hsa03460"
"PALB2","hsa03460"
"PMS2","hsa03460"
"POLH","hsa03460"
"POLI","hsa03460"
"RAD51","hsa03460"
"REV1","hsa03460"
"RMI1","hsa03460"
"RMI2","hsa03460"
"RPA1","hsa03460"
"RPA2","hsa03460"
"RPA3","hsa03460"
"SLX4","hsa03460"
"TOP3A","hsa03460"
"UBE2T","hsa03460"
"ADAM10","hsa05010"
"ADRM1","hsa05010"
"AGER","hsa05010"
"AKT1","hsa05010"
"AMBRA1","hsa05010"
"APC","hsa05010"
"APH1B","hsa05010"
"APOE","hsa05010"
"APP","hsa05010"
"ATF6","hsa05010"
"ATG101","hsa05010"
"ATG13","hsa05010"
"ATG14","hsa05010"
"BAD","hsa05010"
"BECN1","hsa05010"
"BID","hsa05010"
"CASP3","hsa05010"
"CASP8","hsa05010"
"CDK5","hsa05010"
"COX5A","hsa05010"
"COX7C","hsa05010"
"CSNK1E","hsa05010"
"CYC1","hsa05010"
"CYCS","hsa05010"
"DDIT3","hsa05010"
"DVL1","hsa05010"
"DVL2","hsa05010"
"EIF2S1","hsa05010"
"ERN1","hsa05010"
"FAS","hsa05010"
"GAPDH","hsa05010"
"GSK3B","hsa05010"
"IKBKG","hsa05010"
"IL1B","hsa05010"
"IL6","hsa05010"
"INS","hsa05010"
"INSR","hsa05010"
"IRS1","hsa05010"
